val,h1,h2,time_arduino,time_python
0,0.0,0.0,0.0,1708078723.3929806
1,0.0,0.0,0.0,1708078724.411323
2,0.0,0.0,0.0,1708078725.4306655
3,0.0,0.0,0.0,1708078726.45105
4,0.0,0.0,0.0,1708078727.4578547
5,0.0,0.0,0.0,1708078728.4785733
6,0.0,0.0,0.0,1708078729.4972794
7,0.0,0.0,0.0,1708078730.5128314
8,0.0,0.0,0.0,1708078731.5192904
9,0.0,0.0,0.0,1708078732.5299785
10,0.0,0.0,0.0,1708078733.5522752
11,0.0,0.0,0.0,1708078734.5687268
12,0.0,0.0,0.0,1708078735.5794475
13,0.0,0.0,0.0,1708078736.5993114
14,0.0,0.0,0.0,1708078737.6170013
15,0.0,0.0,0.0,1708078738.637716
16,0.0,0.0,0.0,1708078739.6626782
17,0.0,0.0,0.0,1708078740.680167
18,0.0,0.0,0.0,1708078741.6881876
19,0.0,0.0,0.0,1708078742.707119
20,0.0,0.0,0.0,1708078743.716928
21,0.0,0.0,0.0,1708078744.723783
22,0.0,0.0,0.0,1708078745.7303169
23,0.0,0.0,0.0,1708078746.737845
24,0.0,0.0,0.0,1708078747.7502937
25,0.0,0.0,0.0,1708078748.7572854
26,0.0,0.0,0.0,1708078749.76559
27,0.0,0.0,0.0,1708078750.7725759
28,0.0,0.0,0.0,1708078751.7788603
29,0.0,0.0,0.0,1708078752.7885787
30,0.0,0.0,0.0,1708078753.8107538
31,0.0,0.0,0.0,1708078754.8287995
32,0.0,0.0,0.0,1708078755.8389182
33,0.0,0.0,0.0,1708078756.853756
34,0.0,0.0,0.0,1708078757.8756218
35,0.0,0.0,0.0,1708078758.8972197
36,0.0,0.0,0.0,1708078759.9131298
37,0.0,0.0,0.0,1708078760.9215078
38,0.0,0.0,0.0,1708078761.936778
39,0.0,0.0,0.0,1708078762.9564908
40,0.0,0.0,0.0,1708078763.978833
41,0.0,0.0,0.0,1708078764.9814336
42,0.0,0.0,0.0,1708078766.0048769
43,0.0,0.0,0.0,1708078767.028631
44,0.0,0.0,0.0,1708078768.0443523
45,0.0,0.0,0.0,1708078769.0496435
46,0.0,0.0,0.0,1708078770.070836
47,0.0,0.0,0.0,1708078771.078313
48,0.0,0.0,0.0,1708078772.0986354
49,0.0,0.0,0.0,1708078773.1051955
50,0.0,0.0,0.0,1708078774.1228888
51,0.0,0.0,0.0,1708078775.143794
52,0.0,0.0,0.0,1708078776.1661456
53,0.0,0.0,0.0,1708078777.1871455
54,0.0,0.0,0.0,1708078778.1913517
55,0.0,0.0,0.0,1708078779.2001882
56,0.0,0.0,0.0,1708078780.204257
57,0.0,0.0,0.0,1708078781.2254038
58,0.0,0.0,0.0,1708078782.2468324
59,0.0,0.0,0.0,1708078783.2663748
60,0.0,0.0,0.0,1708078784.287085
61,0.0,0.0,0.0,1708078785.311583
62,0.0,0.0,0.0,1708078786.3263447
63,0.0,0.0,0.0,1708078787.3473725
64,0.0,0.0,0.0,1708078788.3676755
65,0.0,0.0,0.0,1708078789.3877966
66,0.0,0.0,0.0,1708078790.41018
67,0.0,0.0,0.0,1708078791.4174323
68,0.0,0.0,0.0,1708078792.4278336
69,0.0,0.0,0.0,1708078793.446955
70,0.0,0.0,0.0,1708078794.450905
71,0.0,0.0,0.0,1708078795.459238
72,0.0,0.0,0.0,1708078796.4781854
73,0.0,0.0,0.0,1708078797.4990108
74,0.0,0.0,0.0,1708078798.5200746
75,0.0,0.0,0.0,1708078799.5286202
76,0.0,0.0,0.0,1708078800.5509949
77,0.0,0.0,0.0,1708078801.567888
78,0.0,0.0,0.0,1708078802.01902
79,41.57,30.04,78629.0,1708078802.1265366
80,41.6,30.07,78721.0,1708078802.218684
81,41.65,30.1,78812.0,1708078802.3082314
82,41.72,30.16,78904.0,1708078802.4019556
83,41.81,30.18,78995.0,1708078802.4910574
84,41.78,30.21,79086.0,1708078802.5800004
85,41.61,30.22,79177.0,1708078802.6742232
86,41.38,30.26,79268.0,1708078802.7643604
87,41.25,30.32,79361.0,1708078802.856579
88,41.22,30.32,79452.0,1708078802.948804
89,41.15,30.35,79543.0,1708078803.0410297
90,41.01,30.41,79634.0,1708078803.1290498
91,40.92,30.42,79726.0,1708078803.2222085
92,40.89,30.48,79817.0,1708078803.3133135
93,40.93,30.52,79908.0,1708078803.4043617
94,40.86,30.54,80000.0,1708078803.494546
95,40.7,30.54,80091.0,1708078803.5885181
96,40.58,30.58,80183.0,1708078803.6808386
97,40.45,30.64,80274.0,1708078803.7707465
98,40.38,30.63,80365.0,1708078803.8619316
99,40.32,30.68,80456.0,1708078803.956283
