,h1,h2,time_arduino,time_python,state,,,,,,,,,,,,,,
8457,28.96,30,1160214,1161.743347,volt',51,law,1.36,error,-1.01,0,state: ,-632389.25,-11767.47,529091.62,529091.62,45361.52,7.55,10094.89
8458,28.99,30,1160346,1161.877542,volt',51,law,1.32,error,-0.94,0,state: ,-631968.56,-11767.3,529184.43,529184.43,42065.39,17.59,9283.07
8459,29.06,30,1160478,1162.008506,volt',51,law,1.31,error,-0.91,0,state: ,-631557,-11767.23,529274.93,529274.93,41158.16,6.43,9054.46
8460,29.09,30,1160609,1162.140425,volt',51,law,1.26,error,-0.83,0,state: ,-631181,-11767.07,529357,529357,37604.8,16.27,8201.17
8461,29.17,30,1160741,1162.271861,volt',51,law,1.25,error,-0.81,0,state: ,-630811.37,-11767.03,529437.37,529437.37,36955.55,4.58,8039.59
8462,29.19,30,1160872,1162.401804,volt',51,law,1.21,error,-0.74,0,state: ,-630471.68,-11766.91,529510.75,529510.75,33971.67,11.95,7338.46
8463,29.26,30,1161005,1162.533159,volt',51,law,1.2,error,-0.72,0,state: ,-630141.18,-11766.86,529581.93,529581.93,33049.07,4.94,7118.9
8464,29.28,30,1161136,1162.665002,volt',51,law,1.18,error,-0.68,0,state: ,-629826.06,-11766.79,529649.56,529649.56,31510.32,6.16,6762.22
8465,29.32,30,1161267,1162.796102,volt',51,law,1.14,error,-0.61,0,state: ,-629544.56,-11766.69,529709.5,529709.5,28150.27,10.87,5994.48
8466,29.39,30,1161399,1162.925996,volt',51,law,1.12,error,-0.57,0,state: ,-629275.5,-11766.64,529766.56,529766.56,26904.87,4.73,5709.12
8467,29.43,30,1161530,1163.057768,volt',51,law,1.08,error,-0.5,0,state: ,-629040.56,-11766.55,529816.06,529816.06,23492.47,8.86,4947.41
8468,29.5,30,1161661,1163.188522,volt',51,law,1.06,error,-0.46,0,state: ,-628824.12,-11766.5,529861.43,529861.43,21651.23,5.01,4538.57
8469,29.54,30,1161792,1163.319344,volt',51,law,1.03,error,-0.42,0,state: ,-628625.62,-11766.46,529902.87,529902.87,19850.47,4.14,4143.73
8470,29.58,30,1161923,1163.450274,volt',51,law,1.01,error,-0.38,0,state: ,-628442.87,-11766.43,529940.93,529940.93,18271.48,3.32,3800.26
8471,29.62,30,1162054,1163.584724,volt',51,law,0.97,error,-0.31,0,state: ,-628297.12,-11766.37,529971,529971,14577.14,5.37,3008.45
8472,29.69,30,1162185,1163.71265,volt',0,law,0.94,error,-0.26,0,state: ,-628171.56,-11766.34,529996.81,529996.81,12557.44,2.96,2579.4
8473,29.74,30,1162315,1163.843499,volt',0,law,0.92,error,-0.23,0,state: ,-628062.93,-11766.32,530019.06,530019.06,10863.3,2.04,2223.03
8474,29.77,30,1162445,1163.971441,volt',0,law,0.89,error,-0.17,0,state: ,-627980.62,-11766.3,530035.75,530035.75,8224.5,2.22,1673.96
8475,29.83,30,1162573,1164.103359,volt',0,law,0.86,error,-0.13,0,state: ,-627921.56,-11766.29,530047.75,530047.75,5909.53,1.44,1196.91
8476,29.87,30,1162702,1164.22842,volt',0,law,0.83,error,-0.07,0,state: ,-627887.43,-11766.28,530054.62,530054.62,3413.31,0.87,687.8
8477,29.93,30,1162830,1164.355416,volt',0,law,0.81,error,-0.04,0,state: ,-627867.06,-11766.28,530058.68,530058.68,2039.86,0.31,409.8
8478,29.96,30,1162958,1164.486942,volt',0,law,0.81,error,-0.04,0,state: ,-627848,-11766.27,530062.56,530062.56,1902.8,0.06,382.04
8479,29.96,30,1163086,1164.614335,volt',0,law,0.77,error,0.02,0,state: ,-627863.87,-11766.28,530059.37,530059.37,-1584.88,-0.52,-316.22
8480,30.02,30,1163216,1164.744488,volt',0,law,0.73,error,0.08,0,state: ,-627906.25,-11766.29,530050.93,530050.93,-4236.7,-1.19,-840.83
8481,30.08,30,1163346,1164.875617,volt',0,law,0.71,error,0.12,0,state: ,-627967.81,-11766.3,530038.81,530038.81,-6156.32,-1.26,-1217.04
8482,30.12,30,1163478,1165.008727,volt',0,law,0.69,error,0.15,0,state: ,-628045,-11766.32,530023.62,530023.62,-7717.84,-1.26,-1521.02
8483,30.15,30,1163609,1165.138068,volt',0,law,0.66,error,0.2,0,state: ,-628148.18,-11766.34,530003.37,530003.37,-10320.75,-2.7,-2024.43
8484,30.2,30,1163741,1165.273726,volt',0,law,0.6,error,0.28,0,state: ,-628298.12,-11766.41,529974.18,529974.18,-14987.92,-6.83,-2915.77
8485,30.28,30,1163873,1165.403982,volt',0,law,0.58,error,0.31,0,state: ,-628457.31,-11766.43,529943.31,529943.31,-15923.38,-2.16,-3090.19
8486,30.31,30,1164005,1165.535066,volt',0,law,0.54,error,0.37,0,state: ,-628655.68,-11766.5,529905.06,529905.06,-19833.46,-7.2,-3823.84
8487,30.37,30,1164137,1165.66644,volt',0,law,0.54,error,0.38,0,state: ,-628851.43,-11766.51,529867.37,529867.37,-19571.77,-0.34,-3772.21
8488,30.38,30,1164269,1165.801226,volt',0,law,0.48,error,0.46,0,state: ,-629100.06,-11766.62,529819.81,529819.81,-24861.9,-11.49,-4751.95
8489,30.46,30,1164402,1165.932522,volt',0,law,0.48,error,0.46,0,state: ,-629338.56,-11766.62,529774.25,529774.25,-23852.03,0.82,-4561.9
8490,30.46,30,1164534,1166.067965,volt',0,law,0.42,error,0.54,0,state: ,-629628.87,-11766.74,529719.12,529719.12,-29031.12,-12.1,-5508.46
8491,30.54,30,1164667,1166.200661,volt',0,law,0.42,error,0.55,0,state: ,-629916.62,-11766.74,529664.56,529664.56,-28780.64,-0.68,-5458.48
8492,30.55,30,1164800,1166.329684,volt',0,law,0.37,error,0.62,0,state: ,-630249.75,-11766.86,529601.81,529601.81,-33311.88,-12.08,-6274.35
8493,30.62,30,1164933,1166.464751,volt',0,law,0.35,error,0.64,0,state: ,-630589.68,-11766.9,529537.87,529537.87,-33992.31,-3.26,-6391.47
8494,30.64,30,1165065,1166.597718,volt',0,law,0.31,error,0.7,0,state: ,-630968.43,-11767.02,529467.12,529467.12,-37879.92,-12.4,-7080.46
8495,30.7,30,1165198,1166.728206,volt',0,law,0.28,error,0.74,0,state: ,-631370.43,-11767.11,529392.25,529392.25,-40196.66,-8.92,-7483.48
8496,30.74,30,1165330,1166.867352,volt',0,law,0.25,error,0.77,0,state: ,-631790.06,-11767.18,529314.37,529314.37,-41962,-6.92,-7788.95
8497,30.77,30,1165462,1166.994272,volt',0,law,0.2,error,0.85,0,state: ,-632258.37,-11767.37,529228.06,529228.06,-46835,-18.74,-8630.86
8498,30.85,30,1165595,1167.126439,volt',0,law,0.18,error,0.87,0,state: ,-632734.12,-11767.41,529140.56,529140.56,-47578.01,-4.57,-8751.79
8499,30.87,30,1165727,1167.260777,volt',0,law,0.13,error,0.94,0,state: ,-633253.93,-11767.58,529045.56,529045.56,-51982.53,-16.46,-9501.44
8500,30.94,30,1165860,1167.390261,volt',0,law,0.11,error,0.96,0,state: ,-633782.81,-11767.63,528949.06,528949.06,-52884.9,-4.93,-9648.36
8501,30.96,30,1165992,1167.525717,volt',0,law,0.06,error,1.02,0,state: ,-634351.43,-11767.79,528845.87,528845.87,-56862.76,-15.96,-10315.85
8502,31.02,30,1166127,1167.657025,volt',0,law,0.04,error,1.05,0,state: ,-634935,-11767.87,528740.31,528740.31,-58352.76,-7.82,-10559.22
8503,31.05,30,1166260,1167.791765,volt',0,law,-0.01,error,1.11,0,state: ,-635555.68,-11768.04,528628.56,528628.56,-62068.03,-16.98,-11173.16
8504,31.11,30,1166395,1167.927399,volt',0,law,-0.03,error,1.13,0,state: ,-636186.31,-11768.1,528515.18,528515.18,-63070.51,-6.43,-11332.77
8505,31.13,30,1166529,1168.06246,volt',0,law,-0.08,error,1.19,0,state: ,-636859.43,-11768.31,528394.93,528394.93,-67309.7,-21.26,-12025.71
8506,31.19,30,1166664,1168.197417,volt',0,law,-0.1,error,1.22,0,state: ,-637547.75,-11768.4,528272.25,528272.25,-68827.25,-9.27,-12265.37
8507,31.22,30,1166798,1168.33243,volt',0,law,-0.15,error,1.28,0,state: ,-638275.12,-11768.61,528143.31,528143.31,-72743.5,-20.1,-12895.23
8508,31.28,30,1166934,1168.467662,volt',0,law,-0.19,error,1.32,0,state: ,-639027.06,-11768.75,528010.5,528010.5,-75191.76,-14.28,-13281.14
8509,31.32,30,1167069,1168.603028,volt',0,law,-0.22,error,1.36,0,state: ,-639805.5,-11768.91,527873.56,527873.56,-77842.46,-15.77,-13699.19
8510,31.36,30,1167204,1168.738775,volt',0,law,-0.26,error,1.41,0,state: ,-640614.62,-11769.09,527731.75,527731.75,-80914.24,-18.66,-14180.66
8511,31.41,30,1167339,1168.873599,volt',0,law,-0.3,error,1.45,0,state: ,-641445.93,-11769.24,527586.5,527586.5,-83132.67,-14.45,-14523.86
8512,31.45,30,1167474,1169.010372,volt',0,law,-0.34,error,1.5,0,state: ,-642314.56,-11769.46,527435.5,527435.5,-86865.34,-22.12,-15102.55
8513,31.5,30,1167609,1169.144397,volt',0,law,-0.37,error,1.53,0,state: ,-643196.62,-11769.55,527282.5,527282.5,-88203.14,-9.66,-15303.23
8514,31.53,30,1167744,1169.279619,volt',0,law,-0.42,error,1.58,0,state: ,-644117.62,-11769.79,527123.5,527123.5,-92101.02,-23.42,-15902.32
8515,31.58,30,1167879,1169.415053,volt',0,law,-0.45,error,1.62,0,state: ,-645059.43,-11769.94,526961.31,526961.31,-94183.9,-15.2,-16214.71
8516,31.62,30,1168014,1169.549972,volt',0,law,-0.52,error,1.7,0,state: ,-646058.31,-11770.32,526790.5,526790.5,-99882.26,-38.07,-17077.78
8517,31.7,30,1168149,1169.68477,volt',0,law,-0.53,error,1.71,0,state: ,-647057.18,-11770.36,526619.87,526619.87,-99888.85,-3.93,-17066.81
8518,31.71,30,1168283,1169.819176,volt',0,law,-0.59,error,1.77,0,state: ,-648105.81,-11770.66,526441.68,526441.68,-104863.52,-30.19,-17813.6
8519,31.77,30,1168419,1169.959094,volt',0,law,-0.62,error,1.79,0,state: ,-649164.37,-11770.75,526262.18,526262.18,-105855.6,-8.77,-17952.33
8520,31.79,30,1168555,1170.091228,volt',0,law,-0.68,error,1.86,0,state: ,-650271.25,-11771.06,526075.56,526075.56,-110686.94,-30.81,-18667.18
8521,31.86,30,1168691,1170.226873,volt',0,law,-0.7,error,1.88,0,state: ,-651387.93,-11771.15,525887.5,525887.5,-111668.03,-9.38,-18802.59
8522,31.88,30,1168826,1170.365994,volt',0,law,-0.76,error,1.94,0,state: ,-652551.87,-11771.48,525692.56,525692.56,-116396.95,-32.66,-19494.37
8523,31.94,30,1168962,1170.500118,volt',0,law,-0.79,error,1.97,0,state: ,-653730.75,-11771.61,525495.56,525495.56,-117886.57,-13.2,-19701.84
8524,31.97,30,1169099,1170.634159,volt',0,law,-0.83,error,2,0,state: ,-654934.62,-11771.79,525294.93,525294.93,-120384.5,-17.52,-20060.74
8525,32,30,1169235,1170.76937,volt',0,law,-0.88,error,2.04,0,state: ,-656169.18,-11772.01,525089.87,525089.87,-123457.07,-22,-20499.43
8526,32.04,30,1169372,1170.912638,volt',0,law,-0.94,error,2.12,0,state: ,-657457.5,-11772.41,524877.25,524877.25,-128833.56,-40.59,-21264.1
8527,32.12,30,1169508,1171.044162,volt',0,law,-0.97,error,2.13,0,state: ,-658753,-11772.5,524663.68,524663.68,-129549.6,-8.98,-21354.1
8528,32.13,30,1169643,1171.178681,volt',0,law,-1.03,error,2.19,0,state: ,-660094.62,-11772.85,524443.62,524443.62,-134164.39,-34.63,-22006.31
8529,32.19,30,1169779,1171.314419,volt',0,law,-1.06,error,2.22,0,state: ,-661451.25,-11772.98,524221.56,524221.56,-135660.87,-13.64,-22207.01
8530,32.22,30,1169915,1171.449323,volt',0,law,-1.12,error,2.28,0,state: ,-662852.56,-11773.32,523993.28,523993.28,-140131.56,-33.29,-22829.86
8531,32.28,30,1170052,1171.591932,volt',0,law,-1.16,error,2.31,0,state: ,-664273,-11773.49,523762.37,523762.37,-142047.7,-17.63,-23087.45
8532,32.31,30,1170188,1171.723903,volt',0,law,-1.2,error,2.34,0,state: ,-665719.68,-11773.72,523527.96,523527.96,-144666.43,-22.75,-23446.52
8533,32.34,30,1170324,1171.85953,volt',0,law,-1.25,error,2.39,0,state: ,-667201,-11774.03,523288.75,523288.75,-148135.03,-30.49,-23919.73
8534,32.39,30,1170460,1171.999171,volt',0,law,-1.3,error,2.43,0,state: ,-668711.81,-11774.29,523045.59,523045.59,-151079.79,-25.95,-24315.6
8535,32.43,30,1170596,1172.134327,volt',0,law,-1.35,error,2.47,0,state: ,-670256.5,-11774.58,522797.84,522797.84,-154467.65,-29.34,-24771.15
8536,32.47,30,1170733,1172.268263,volt',0,law,-1.4,error,2.52,0,state: ,-671835.06,-11774.9,522545.59,522545.59,-157860.64,-31.53,-25224.25
8537,32.52,30,1170869,1172.403516,volt',0,law,-1.43,error,2.53,0,state: ,-673419.68,-11774.98,522292.59,522292.59,-158456.67,-8.12,-25296.14
8538,32.53,30,1171004,1172.540654,volt',0,law,-1.45,error,2.52,0,state: ,-674994.62,-11774.9,522040.96,522040.96,-157498,7.24,-25163.91
8539,32.52,30,1171139,1172.673871,volt',0,law,-1.48,error,2.53,0,state: ,-676580.31,-11774.99,521787.84,521787.84,-158570.4,-8.33,-25311.31
8540,32.53,30,1171274,1172.809028,volt',0,law,-1.54,error,2.58,0,state: ,-678209.25,-11775.35,521528.93,521528.93,-162890.06,-36.11,-25891.31
8541,32.58,30,1171410,1172.948264,volt',0,law,-1.51,error,2.5,0,state: ,-679769.25,-11774.84,521279.4,521279.4,-156002.48,51.13,-24950.94
8542,32.5,30,1171547,1173.084341,volt',0,law,-1.43,error,2.36,-0.01,state: ,-681216.87,-11773.95,521045.15,521045.15,-144761.81,89.06,-23423.76
8543,32.36,30,1171683,1173.220246,volt',0,law,-1.41,error,2.3,0,state: ,-682630.68,-11773.61,520815.37,520815.37,-141384.62,33.48,-22980.24
8544,32.3,30,1171819,1173.354138,volt',0,law,-1.35,error,2.18,-0.01,state: ,-683952.56,-11772.93,520598.37,520598.37,-132191.51,68.64,-21697.99
8545,32.18,30,1171955,1173.493443,volt',0,law,-1.34,error,2.14,0,state: ,-685247.37,-11772.68,520385.06,520385.06,-129482.6,24.48,-21333.7
8546,32.14,30,1172091,1173.628143,volt',0,law,-1.27,error,2.02,-0.01,state: ,-686452.81,-11772.08,520184.5,520184.5,-120544.21,59.68,-20057.66
8547,32.02,30,1172229,1173.767066,volt',0,law,-1.25,error,1.96,0,state: ,-687619.75,-11771.77,519989.37,519989.37,-116693.14,31.17,-19515.42
8548,31.96,30,1172365,1173.903796,volt',0,law,-1.2,error,1.86,0,state: ,-688718.93,-11771.31,519804.06,519804.06,-109920.93,46.06,-18529.2
8549,31.86,30,1172501,1174.038063,volt',0,law,-1.17,error,1.8,0,state: ,-689775.37,-11771,519625,519625,-105643.72,30.97,-17907.4
8550,31.8,30,1172637,1174.174141,volt',0,law,-1.11,error,1.69,-0.01,state: ,-690758.31,-11770.56,519456.9,519456.9,-98288.75,44.3,-16810.85
8551,31.69,30,1172772,1174.310408,volt',0,law,-1.09,error,1.64,0,state: ,-691709.06,-11770.34,519293.59,519293.59,-95073.5,21.89,-16335.8
8552,31.64,30,1172908,1174.443183,volt',0,law,-1.03,error,1.54,-0.01,state: ,-692589.25,-11769.95,519141,519141,-88017.57,38.96,-15257.32
8553,31.54,30,1173043,1174.580733,volt',0,law,-1,error,1.48,0,state: ,-693432.75,-11769.72,518994.03,518994.03,-84350.07,23.37,-14698.53
8554,31.48,30,1173178,1174.714393,volt',0,law,-0.97,error,1.42,0,state: ,-694239.62,-11769.5,518852.71,518852.71,-80690.26,21.25,-14131.14
8555,31.42,30,1173313,1174.850681,volt',0,law,-0.9,error,1.31,-0.01,state: ,-694974.18,-11769.13,518722.84,518722.84,-73458.44,36.93,-12987.55
8556,31.31,30,1173448,1174.987231,volt',0,law,-0.87,error,1.25,0,state: ,-695673.75,-11768.94,518598.43,518598.43,-69959.17,19.05,-12436.25
8557,31.25,30,1173583,1175.12003,volt',0,law,-0.81,error,1.15,-0.01,state: ,-696309.25,-11768.65,518484.5,518484.5,-63550,29.66,-11397.1
8558,31.15,30,1173719,1175.254194,volt',0,law,-0.78,error,1.09,0,state: ,-696911.68,-11768.48,518375.9,518375.9,-60240.18,16.76,-10860.61
8559,31.09,30,1173854,1175.390739,volt',0,law,-0.71,error,0.98,-0.01,state: ,-697440.37,-11768.17,518279.59,518279.59,-52865.73,30.81,-9631.08
8560,30.98,30,1173988,1175.520431,volt',0,law,-0.68,error,0.93,0,state: ,-697943.56,-11768.04,518187.5,518187.5,-50315.71,12.95,-9208.98
8561,30.93,30,1174122,1175.656363,volt',0,law,-0.6,error,0.81,-0.01,state: ,-698374.75,-11767.79,518107.71,518107.71,-43122.96,25.45,-7976.39
8562,30.81,30,1174256,1175.790642,volt',0,law,-0.57,error,0.76,0,state: ,-698777.56,-11767.68,518032.84,518032.84,-40286.08,11.15,-7490.84
8563,30.76,30,1174390,1175.928528,volt',0,law,-0.51,error,0.66,-0.01,state: ,-699122.18,-11767.51,517968.18,517968.18,-34460.91,16.58,-6466.26
8564,30.66,30,1174524,1176.057838,volt',0,law,-0.47,error,0.59,0,state: ,-699433.06,-11767.41,517909.53,517909.53,-31085.27,9.88,-5868.06
8565,30.59,30,1174658,1176.192756,volt',0,law,-0.39,error,0.48,-0.01,state: ,-699678.43,-11767.26,517862.71,517862.71,-24539.95,14.56,-4681.94
8566,30.48,30,1174792,1176.328595,volt',0,law,-0.36,error,0.43,0,state: ,-699901,-11767.2,517820.06,517820.06,-22251.76,5.89,-4265.62
8567,30.43,30,1174925,1176.459514,volt',0,law,-0.28,error,0.31,-0.01,state: ,-700054.37,-11767.11,517790.34,517790.34,-15340.82,9.91,-2975
8568,30.31,30,1175058,1176.594922,volt',0,law,-0.24,error,0.26,0,state: ,-700181.81,-11767.07,517765.5,517765.5,-12745.29,3.95,-2485.43
8569,30.26,30,1175191,1176.725749,volt',0,law,-0.17,error,0.15,-0.01,state: ,-700251.93,-11767.03,517751.71,517751.71,-7013.84,4,-1381.79
8570,30.15,30,1175323,1176.855584,volt',0,law,-0.13,error,0.09,0,state: ,-700295.18,-11767.01,517743.15,517743.15,-4318.54,1.33,-855.76
8571,30.09,30,1175454,1176.987682,volt',0,law,-0.09,error,0.03,0,state: ,-700308.56,-11767.01,517740.46,517740.46,-1337.35,0.41,-266.57
8572,30.03,30,1175585,1177.118871,volt',0,law,-0.01,error,-0.08,-0.01,state: ,-700263.62,-11767.04,517749.5,517749.5,4489.4,-2.64,904.83
8573,29.92,30,1175716,1177.251118,volt',0,law,0.03,error,-0.13,0,state: ,-700195.5,-11767.06,517763.31,517763.31,6809.8,-1.98,1380.07
8574,29.87,30,1175847,1177.379879,volt',0,law,0.1,error,-0.24,-0.01,state: ,-700072.93,-11767.13,517788.4,517788.4,12253.32,-7.04,2510.37
8575,29.76,30,1175980,1177.511982,volt',0,law,0.14,error,-0.29,0,state: ,-699930,-11767.17,517817.81,517817.81,14296.66,-3.9,2944.18
8576,29.71,30,1176112,1177.646096,volt',0,law,0.23,error,-0.41,-0.01,state: ,-699725.25,-11767.31,517860.53,517860.53,20477.23,-14.58,4271
8577,29.59,30,1176245,1177.777207,volt',0,law,0.27,error,-0.47,0,state: ,-699497.75,-11767.39,517908.25,517908.25,22746.06,-7.77,4773.4
8578,29.53,30,1176377,1177.912304,volt',0,law,0.34,error,-0.56,0,state: ,-699226.18,-11767.53,517965.81,517965.81,27151.74,-14.26,5754.82
8579,29.44,30,1176510,1178.044379,volt',0,law,0.39,error,-0.63,0,state: ,-698929,-11767.64,518029.25,518029.25,29716.62,-10.42,6340.42
8580,29.37,30,1176643,1178.175536,volt',0,law,0.43,error,-0.68,0,state: ,-698609.81,-11767.73,518097.71,518097.71,31920.25,-9.39,6848.66
8581,29.32,30,1176775,1178.309743,volt',0,law,0.51,error,-0.79,-0.01,state: ,-698238.25,-11767.96,518178.4,518178.4,37153.68,-23.24,8071.25
8582,29.21,30,1176908,1178.441635,volt',0,law,0.56,error,-0.85,0,state: ,-697844.5,-11768.09,518264.53,518264.53,39377.96,-13,8610.95
8583,29.15,30,1177041,1178.576995,volt',0,law,0.63,error,-0.95,0,state: ,-697409.43,-11768.33,518360.65,518360.65,43508.02,-23.13,9615.25
8584,29.05,30,1177175,1178.716129,volt',0,law,0.68,error,-1.02,0,state: ,-696948.93,-11768.5,518463.18,518463.18,46050.68,-17.23,10253.33
8585,28.98,30,1177309,1178.84287,volt',0,law,0.76,error,-1.13,-0.01,state: ,-696443.31,-11768.82,518577.15,518577.15,50560.37,-32.58,11395.27
8586,28.87,30,1177443,1178.978451,volt',0,law,0.79,error,-1.16,0,state: ,-695927.5,-11768.94,518693.84,518693.84,51578.71,-11.81,11672.68
8587,28.84,30,1177577,1179.114366,volt',0,law,0.87,error,-1.27,-0.01,state: ,-695365.62,-11769.34,518822.62,518822.62,56187.24,-39.61,12876.98
8588,28.73,30,1177711,1179.247553,volt',0,law,0.92,error,-1.33,0,state: ,-694784.37,-11769.55,518956.78,518956.78,58125.48,-21.43,13414.48
8589,28.67,30,1177845,1179.378642,volt',0,law,1.01,error,-1.45,-0.01,state: ,-694158.56,-11770,519103.15,519103.15,62577.11,-44.48,14636.88
8590,28.55,30,1177979,1179.514881,volt',51,law,1.05,error,-1.5,0,state: ,-693516.93,-11770.2,519254.15,519254.15,64158.16,-20.57,15102.91
8591,28.5,30,1178115,1179.648843,volt',51,law,1.15,error,-1.63,-0.01,state: ,-692826.87,-11770.77,519419.12,519419.12,69006.64,-56.3,16496.04
8592,28.37,30,1178250,1179.784918,volt',51,law,1.19,error,-1.67,0,state: ,-692128,-11770.94,519587.03,519587.03,69891,-17.79,16788.26
8593,28.33,30,1178385,1179.919396,volt',51,law,1.27,error,-1.79,-0.01,state: ,-691389.12,-11771.47,519766.9,519766.9,73889.68,-52.7,17989.29
8594,28.21,30,1178520,1180.055156,volt',51,law,1.32,error,-1.85,0,state: ,-690631.81,-11771.79,519952.75,519952.75,75725.53,-31.86,18583.6
8595,28.15,30,1178655,1180.193519,volt',51,law,1.39,error,-1.94,0,state: ,-689846.81,-11772.21,520147.46,520147.46,78502.86,-42.23,19472.46
8596,28.06,30,1178790,1180.328828,volt',51,law,1.43,error,-1.99,0,state: ,-689048.81,-11772.45,520346.62,520346.62,79796.22,-24.17,19913.19
8597,28.01,30,1178926,1180.464559,volt',51,law,1.54,error,-2.13,-0.01,state: ,-688205,-11773.25,520560.96,520560.96,84382.65,-79.16,21433.07
8598,27.87,30,1179061,1180.59957,volt',51,law,1.58,error,-2.18,0,state: ,-687350.75,-11773.54,520779.4,520779.4,85425.92,-29.78,21841.77
8599,27.82,30,1179196,1180.736621,volt',51,law,1.63,error,-2.23,0,state: ,-686480.68,-11773.87,521003.46,521003.46,87007.63,-33,22406.47
8600,27.77,30,1179331,1180.869413,volt',51,law,1.71,error,-2.33,0,state: ,-685581.5,-11774.44,521238.09,521238.09,89922.83,-56.57,23463.13
8601,27.67,30,1179466,1181.004718,volt',51,law,1.76,error,-2.4,0,state: ,-684668.18,-11774.78,521478.28,521478.28,91328.31,-34.37,24018.19
8602,27.6,30,1179601,1181.140254,volt',51,law,1.85,error,-2.52,-0.01,state: ,-683720,-11775.55,521731.87,521731.87,94823.16,-76.51,25359.86
8603,27.48,30,1179737,1181.275789,volt',51,law,1.88,error,-2.55,0,state: ,-682768.81,-11775.73,521987.25,521987.25,95118.07,-18.15,25535.79
8604,27.45,30,1179872,1181.410479,volt',51,law,1.98,error,-2.67,-0.01,state: ,-681784.5,-11776.55,522255.9,522255.9,98432.4,-81.93,26865.48
8605,27.33,30,1180007,1181.547621,volt',51,law,2.01,error,-2.71,0,state: ,-680796.06,-11776.78,522526.96,522526.96,98840.28,-23.07,27102.74
8606,27.29,30,1180142,1181.680382,volt',102,law,2.11,error,-2.84,-0.01,state: ,-679774.5,-11777.64,522812.31,522812.31,102163.39,-86.21,28534.03
8607,27.16,30,1180279,1181.819631,volt',102,law,2.14,error,-2.86,0,state: ,-678751.68,-11777.8,523098.93,523098.93,102277.01,-16.01,28664.14
8608,27.14,30,1180418,1181.954771,volt',102,law,2.23,error,-2.99,-0.01,state: ,-677699.31,-11778.65,523399.09,523399.09,105234.87,-85.04,30017.42
8609,27.01,30,1180555,1182.09029,volt',102,law,2.25,error,-3,0,state: ,-676649.62,-11778.71,523698.9,523698.9,104974.45,-6.13,29979.84
8610,27,30,1180691,1182.2295,volt',102,law,2.31,error,-3.07,0,state: ,-675582.56,-11779.26,524006.96,524006.96,106703.29,-54.94,30803.07
8611,26.93,30,1180828,1182.375088,volt',102,law,2.32,error,-3.07,0,state: ,-674519.68,-11779.22,524313.56,524313.56,106283.75,3.92,30657.07
8612,26.93,30,1180962,1182.499364,volt',102,law,2.27,error,-2.98,0,state: ,-673477.25,-11778.63,524610.5,524610.5,104250.27,58.95,29696.45
8613,27.02,30,1181097,1182.634765,volt',102,law,2.24,error,-2.93,0,state: ,-672444.43,-11778.28,524902.43,524902.43,103277.75,35.56,29196.57
8614,27.07,30,1181233,1182.769877,volt',102,law,2.21,error,-2.86,0,state: ,-671424.81,-11777.87,525188.31,525188.31,101967.82,41.1,28582.23
8615,27.14,30,1181368,1182.905034,volt',102,law,2.2,error,-2.83,0,state: ,-670411.5,-11777.63,525470.93,525470.93,101331.85,23.12,28267.88
8616,27.17,30,1181503,1183.040928,volt',102,law,2.18,error,-2.78,0,state: ,-669409.62,-11777.3,525748.56,525748.56,100190.86,33.9,27760.44
8617,27.22,30,1181638,1183.175156,volt',102,law,2.17,error,-2.76,0,state: ,-668412.68,-11777.12,526023.75,526023.75,99695.22,17.46,27521.5
8618,27.24,30,1181772,1183.307619,volt',102,law,2.14,error,-2.69,0,state: ,-667431,-11776.73,526292.5,526292.5,98166.19,39.03,26873.16
8619,27.31,30,1181906,1183.441363,volt',102,law,2.13,error,-2.67,0,state: ,-666453.25,-11776.58,526559.25,526559.25,97769.35,15.04,26678.04
8620,27.33,30,1182041,1183.577791,volt',102,law,2.09,error,-2.6,0,state: ,-665495.68,-11776.09,526817.93,526817.93,95759.36,48.63,25864.22
8621,27.4,30,1182175,1183.708762,volt',102,law,2.1,error,-2.59,0,state: ,-664536.37,-11776.06,527076.81,527076.81,95926.17,3.64,25889.58
8622,27.41,30,1182308,1183.843352,volt',102,law,2.05,error,-2.51,0,state: ,-663601.25,-11775.53,527326.37,527326.37,93509.92,52.64,24953.32
8623,27.49,30,1182442,1183.97813,volt',102,law,2.05,error,-2.49,0,state: ,-662667.81,-11775.42,527574.87,527574.87,93349.35,11.22,24850.59
8624,27.51,30,1182576,1184.113208,volt',102,law,2.01,error,-2.42,0,state: ,-661754.87,-11775.01,527815.62,527815.62,91290.09,41.24,24071.87
8625,27.58,30,1182710,1184.244366,volt',102,law,2.01,error,-2.4,0,state: ,-660842.56,-11774.94,528055.81,528055.81,91229.04,6.94,24017.33
8626,27.6,30,1182843,1184.38041,volt',102,law,1.99,error,-2.36,0,state: ,-659942.31,-11774.71,528291.5,528291.5,90027.71,23.1,23573.36
8627,27.64,30,1182978,1184.514784,volt',51,law,1.95,error,-2.29,0,state: ,-659063.93,-11774.26,528519.25,528519.25,87832.78,45.07,22774.39
8628,27.71,30,1183111,1184.646837,volt',51,law,1.93,error,-2.24,0,state: ,-658196.56,-11773.99,528742.87,528742.87,86744.21,26.48,22361.66
8629,27.76,30,1183244,1184.777857,volt',51,law,1.91,error,-2.19,0,state: ,-657344.06,-11773.69,528961.12,528961.12,85247.89,30.1,21828.48
