,h1,h2,time_arduino,time_python
6013,76.44,69.6,616693.0,1708084558.9931862
6014,76.51,69.63,616784.0,1708084559.0906696
6015,76.59,69.66,616876.0,1708084559.1724439
6016,76.66,69.69,616967.0,1708084559.2665398
6017,76.74,69.71,617058.0,1708084559.3567853
6018,76.8,69.75,617150.0,1708084559.448747
6019,76.88,69.78,617241.0,1708084559.5375342
6020,76.97,69.8,617332.0,1708084559.6311562
6021,77.04,69.84,617423.0,1708084559.7212794
6022,77.11,69.88,617515.0,1708084559.8115454
6023,77.19,69.92,617607.0,1708084559.9055278
6024,77.26,69.95,617698.0,1708084559.9955807
6025,77.34,69.98,617789.0,1708084560.0907745
6026,77.42,70.0,617880.0,1708084560.1808553
6027,77.5,70.03,617972.0,1708084560.2700212
6028,77.56,70.06,618063.0,1708084560.3601484
6029,77.63,70.11,618155.0,1708084560.4563978
6030,77.71,70.14,618246.0,1708084560.5446851
6031,77.78,70.16,618337.0,1708084560.6365194
6032,77.85,70.19,618429.0,1708084560.7247248
6033,77.92,70.23,618520.0,1708084560.8198857
6034,78.0,70.26,618611.0,1708084560.9100168
6035,78.07,70.28,618702.0,1708084561.0015998
6036,78.14,70.32,618793.0,1708084561.0930095
6037,78.22,70.35,618886.0,1708084561.1829545
6038,78.31,70.38,618977.0,1708084561.273481
6039,78.39,70.43,619068.0,1708084561.3709676
6040,78.45,70.47,619159.0,1708084561.4577267
6041,78.52,70.49,619250.0,1708084561.5500462
6042,78.6,70.53,619342.0,1708084561.6430087
6043,78.67,70.55,619433.0,1708084561.733253
6044,78.74,70.6,619525.0,1708084561.8223758
6045,78.82,70.63,619616.0,1708084561.914503
6046,78.91,70.65,619708.0,1708084562.0067012
6047,78.98,70.7,619799.0,1708084562.0998933
6048,79.05,70.72,619890.0,1708084562.1893954
6049,79.12,70.75,619981.0,1708084562.2813792
6050,79.19,70.79,620072.0,1708084562.374525
6051,79.26,70.83,620165.0,1708084562.4622452
6052,79.33,70.86,620256.0,1708084562.5564866
6053,79.42,70.89,620347.0,1708084562.6456058
6054,79.49,70.93,620438.0,1708084562.73573
6055,79.64,70.96,620529.0,1708084562.8298688
6056,79.72,70.99,620621.0,1708084562.9208734
6057,79.79,71.02,620712.0,1708084563.010115
6058,79.85,71.06,620804.0,1708084563.100428
6059,79.92,71.1,620895.0,1708084563.1953661
6060,80.0,71.14,620986.0,1708084563.2864845
6061,80.08,71.16,621078.0,1708084563.3794348
6062,80.15,71.18,621169.0,1708084563.469316
6063,80.23,71.23,621260.0,1708084563.5648425
6064,80.3,71.25,621351.0,1708084563.650962
6065,80.37,71.27,621443.0,1708084563.7432299
6066,80.45,71.32,621535.0,1708084563.8380656
6067,80.54,71.35,621626.0,1708084563.923481
6068,80.6,71.4,621717.0,1708084564.0197473
6069,80.67,71.42,621808.0,1708084564.1088336
6070,80.74,71.44,621900.0,1708084564.198834
6071,80.82,71.48,621991.0,1708084564.2880118
6072,80.89,71.53,622083.0,1708084564.384195
6073,80.97,71.55,622174.0,1708084564.4724748
6074,81.05,71.59,622265.0,1708084564.5634887
6075,81.11,71.63,622357.0,1708084564.6605399
6076,81.18,71.65,622448.0,1708084564.7477214
6077,81.27,71.67,622539.0,1708084564.837866
6078,81.34,71.71,622630.0,1708084564.9350967
6079,81.4,71.75,622722.0,1708084565.0219963
6080,81.48,71.78,622814.0,1708084565.1122124
6081,81.57,71.83,622905.0,1708084565.2093701
6082,81.63,71.84,622996.0,1708084565.2964811
6083,81.7,71.87,623087.0,1708084565.3885107
6084,81.78,71.92,623178.0,1708084565.4772284
6085,81.86,71.95,623270.0,1708084565.570956
6086,81.93,71.98,623362.0,1708084565.6620574
6087,82.01,72.0,623453.0,1708084565.7520843
6088,82.08,72.04,623544.0,1708084565.844265
6089,82.14,72.08,623636.0,1708084565.936868
6090,82.23,72.11,623727.0,1708084566.0245783
6091,82.3,72.13,623818.0,1708084566.1197045
6092,82.37,72.17,623909.0,1708084566.2098303
6093,82.45,72.21,624001.0,1708084566.2999785
6094,82.52,72.25,624093.0,1708084566.3941555
6095,82.6,72.27,624184.0,1708084566.4853423
6096,82.68,72.3,624275.0,1708084566.5744443
6097,82.74,72.34,624366.0,1708084566.663769
6098,82.82,72.38,624457.0,1708084566.7586975
6099,82.9,72.4,624549.0,1708084566.8488207
6100,82.96,72.43,624641.0,1708084566.9399147
6101,83.03,72.47,624732.0,1708084567.0330148
6102,83.11,72.52,624823.0,1708084567.1231918
6103,83.19,72.56,624915.0,1708084567.2163124
6104,83.26,72.57,625006.0,1708084567.306553
6105,83.34,72.61,625097.0,1708084567.3973603
6106,83.49,72.63,625188.0,1708084567.4877107
6107,83.56,72.66,625280.0,1708084567.5819366
6108,83.63,72.71,625372.0,1708084567.672061
6109,83.7,72.75,625463.0,1708084567.7631793
6110,83.77,72.77,625554.0,1708084567.8523028
6111,83.84,72.81,625645.0,1708084567.946305
6112,83.92,72.85,625736.0,1708084568.0365777
6113,83.99,72.88,625828.0,1708084568.12565
6114,84.07,72.91,625920.0,1708084568.2214592
6115,84.14,72.94,626011.0,1708084568.3119278
6116,84.22,72.97,626102.0,1708084568.3995793
6117,84.28,73.0,626193.0,1708084568.4956706
6118,84.36,73.04,626285.0,1708084568.5864286
6119,84.44,73.07,626376.0,1708084568.6744971
6120,84.51,73.11,626467.0,1708084568.7726703
6121,84.58,73.14,626558.0,1708084568.859793
6122,84.67,73.16,626651.0,1708084568.954293
6123,84.73,73.21,626742.0,1708084569.0410204
6124,84.8,73.23,626833.0,1708084569.1350923
6125,84.88,73.26,626924.0,1708084569.2242286
6126,84.96,73.29,627015.0,1708084569.3144152
6127,85.03,73.32,627107.0,1708084569.4076672
6128,85.1,73.35,627198.0,1708084569.4998097
6129,85.18,73.39,627290.0,1708084569.5888479
6130,85.25,73.43,627381.0,1708084569.6845255
6131,85.31,73.46,627472.0,1708084569.772158
6132,85.38,73.49,627564.0,1708084569.8622792
6133,85.46,73.52,627655.0,1708084569.9564247
6134,85.52,73.56,627746.0,1708084570.0482104
6135,85.61,73.6,627837.0,1708084570.1366541
6136,85.68,73.63,627929.0,1708084570.2298915
6137,85.75,73.67,628021.0,1708084570.3220286
6138,85.83,73.72,628112.0,1708084570.4110212
6139,85.9,73.74,628203.0,1708084570.5064702
6140,85.98,73.77,628294.0,1708084570.5954015
6141,86.05,73.8,628386.0,1708084570.6862416
6142,86.12,73.83,628477.0,1708084570.776644
6143,86.2,73.86,628569.0,1708084570.8696845
6144,86.28,73.9,628660.0,1708084570.9619112
6145,86.33,73.94,628751.0,1708084571.0500195
6146,86.41,73.98,628843.0,1708084571.1456394
6147,86.48,74.0,628934.0,1708084571.2345836
6148,86.55,74.02,629025.0,1708084571.3243084
6149,86.62,74.06,629116.0,1708084571.414637
6150,86.7,74.1,629208.0,1708084571.5084403
6151,86.78,74.13,629300.0,1708084571.5988839
6152,86.85,74.16,629391.0,1708084571.6890006
6153,86.92,74.19,629482.0,1708084571.7841837
6154,86.99,74.24,629573.0,1708084571.8742576
6155,87.07,74.28,629664.0,1708084571.965382
6156,87.21,74.31,629756.0,1708084572.0578125
6157,87.28,74.34,629848.0,1708084572.1476085
6158,87.36,74.37,629939.0,1708084572.237751
6159,87.44,74.4,630030.0,1708084572.335027
6160,87.52,74.42,630122.0,1708084572.4231331
6161,87.59,74.44,630213.0,1708084572.5132763
6162,87.65,74.48,630304.0,1708084572.6062462
6163,87.72,74.53,630395.0,1708084572.696292
6164,87.8,74.55,630487.0,1708084572.786287
6165,87.87,74.59,630579.0,1708084572.8787484
6166,87.94,74.63,630670.0,1708084572.9734888
6167,88.03,74.67,630761.0,1708084573.061694
6168,88.11,74.71,630852.0,1708084573.1521158
6169,88.17,74.74,630943.0,1708084573.2453535
6170,88.24,74.77,631035.0,1708084573.3364854
6171,88.31,74.8,631127.0,1708084573.4256082
6172,88.38,74.83,631218.0,1708084573.5217369
6173,88.45,74.86,631309.0,1708084573.609787
6174,88.53,74.89,631400.0,1708084573.699982
6175,88.61,74.93,631492.0,1708084573.7919621
6176,88.67,74.97,631583.0,1708084573.8852344
6177,88.74,75.0,631674.0,1708084573.9753602
6178,88.81,75.05,631766.0,1708084574.0664818
6179,88.89,75.08,631858.0,1708084574.1585994
6180,88.96,75.1,631949.0,1708084574.249725
6181,89.04,75.12,632040.0,1708084574.3398683
6182,89.11,75.15,632131.0,1708084574.4356441
6183,89.18,75.2,632222.0,1708084574.5231616
6184,89.25,75.24,632314.0,1708084574.6153455
6185,89.33,75.27,632406.0,1708084574.7086992
6186,89.4,75.3,632497.0,1708084574.7989264
6187,89.46,75.33,632588.0,1708084574.8887198
6188,89.54,75.37,632679.0,1708084574.9798386
6189,89.62,75.4,632771.0,1708084575.0759625
6190,89.69,75.43,632862.0,1708084575.1620448
6191,89.75,75.49,632953.0,1708084575.2528782
6192,89.81,75.52,633044.0,1708084575.3459613
6193,89.89,75.53,633136.0,1708084575.436591
6194,89.98,75.55,633228.0,1708084575.5284584
6195,90.06,75.61,633319.0,1708084575.6236155
6196,90.12,75.64,633410.0,1708084575.710337
6197,90.18,75.68,633501.0,1708084575.803071
6198,90.26,75.72,633593.0,1708084575.895175
6199,90.33,75.75,633684.0,1708084575.9853303
6200,90.4,75.78,633776.0,1708084576.0755265
6201,90.47,75.81,633867.0,1708084576.168588
6202,90.54,75.85,633958.0,1708084576.2597651
6203,90.62,75.87,634050.0,1708084576.3506432
6204,90.68,75.91,634141.0,1708084576.4409704
6205,90.75,75.95,634232.0,1708084576.535199
6206,90.91,75.98,634323.0,1708084576.626335
6207,90.97,76.0,634415.0,1708084576.7147563
6208,91.04,76.03,634507.0,1708084576.8085666
6209,91.12,76.08,634598.0,1708084576.8997006
6210,91.2,76.13,634689.0,1708084576.988843
6211,91.27,76.15,634780.0,1708084577.0840645
6212,91.34,76.18,634872.0,1708084577.1740472
6213,91.42,76.23,634963.0,1708084577.2675076
6214,91.49,76.25,635055.0,1708084577.355851
6215,91.55,76.28,635146.0,1708084577.4475365
6216,91.63,76.33,635237.0,1708084577.5386944
6217,91.7,76.36,635329.0,1708084577.6285658
6218,91.76,76.37,635420.0,1708084577.721934
6219,91.85,76.41,635511.0,1708084577.8139017
6220,91.92,76.46,635602.0,1708084577.9021134
6221,91.99,76.49,635694.0,1708084577.9972837
6222,92.06,76.52,635786.0,1708084578.0875595
6223,92.13,76.56,635877.0,1708084578.1775668
6224,92.2,76.59,635968.0,1708084578.2718017
6225,92.27,76.61,636059.0,1708084578.3632941
6226,92.35,76.63,636150.0,1708084578.4510486
6227,92.42,76.67,636242.0,1708084578.5421598
6228,92.5,76.72,636334.0,1708084578.6381724
6229,92.57,76.75,636425.0,1708084578.7274218
6230,92.64,76.77,636516.0,1708084578.81649
6231,92.71,76.82,636608.0,1708084578.9107776
6232,92.78,76.85,636699.0,1708084579.0008066
6233,92.85,76.88,636790.0,1708084579.0940506
6234,92.92,76.92,636881.0,1708084579.1851082
6235,93.0,76.96,636973.0,1708084579.2742898
6236,93.07,76.99,637065.0,1708084579.3656232
6237,93.15,77.02,637156.0,1708084579.4585376
6238,93.22,77.05,637247.0,1708084579.5506616
6239,93.28,77.08,637338.0,1708084579.6392834
6240,93.35,77.12,637429.0,1708084579.7289083
6241,93.43,77.15,637521.0,1708084579.8229554
6242,93.5,77.19,637613.0,1708084579.9138951
6243,93.57,77.22,637704.0,1708084580.0032868
6244,93.64,77.24,637795.0,1708084580.0975296
6245,93.71,77.28,637887.0,1708084580.1875277
6246,93.78,77.32,637978.0,1708084580.2796004
6247,93.86,77.36,638069.0,1708084580.3719015
6248,93.93,77.4,638160.0,1708084580.4660242
6249,94.0,77.43,638252.0,1708084580.553173
6250,94.08,77.45,638344.0,1708084580.6462388
6251,94.15,77.47,638435.0,1708084580.7375212
6252,94.21,77.51,638526.0,1708084580.827521
6253,94.29,77.54,638617.0,1708084580.9186437
6254,94.37,77.58,638708.0,1708084581.0117977
6255,94.44,77.62,638800.0,1708084581.1017427
6256,94.51,77.65,638892.0,1708084581.1907723
6257,94.66,77.67,638983.0,1708084581.2868476
6258,94.72,77.7,639074.0,1708084581.3771338
6259,94.8,77.74,639166.0,1708084581.4664683
6260,94.87,77.78,639257.0,1708084581.5616598
6261,94.94,77.82,639348.0,1708084581.64975
6262,95.01,77.85,639439.0,1708084581.7408874
6263,95.08,77.86,639531.0,1708084581.8369856
6264,95.17,77.9,639623.0,1708084581.9241347
6265,95.24,77.94,639714.0,1708084582.0142553
6266,95.29,77.99,639805.0,1708084582.105511
6267,95.36,78.01,639896.0,1708084582.19958
6268,95.44,78.04,639987.0,1708084582.2897573
6269,95.5,78.07,640079.0,1708084582.3796248
6270,95.57,78.1,640171.0,1708084582.4736757
6271,95.65,78.13,640262.0,1708084582.5631113
6272,95.73,78.17,640353.0,1708084582.6542757
6273,95.8,78.21,640445.0,1708084582.7524393
6274,95.87,78.24,640536.0,1708084582.8374534
6275,95.95,78.27,640627.0,1708084582.92863
6276,96.02,78.33,640718.0,1708084583.0228763
6277,96.08,78.36,640809.0,1708084583.1129935
6278,96.14,78.38,640902.0,1708084583.2062411
6279,96.22,78.41,640993.0,1708084583.2941597
6280,96.3,78.45,641084.0,1708084583.3873646
6281,96.38,78.49,641175.0,1708084583.478447
6282,96.45,78.52,641266.0,1708084583.5676115
6283,96.53,78.56,641358.0,1708084583.6617367
6284,96.6,78.59,641449.0,1708084583.7557745
6285,96.66,78.62,641541.0,1708084583.8419843
6286,96.74,78.65,641632.0,1708084583.9371343
6287,96.81,78.69,641724.0,1708084584.0246043
6288,96.87,78.72,641815.0,1708084584.1158462
6289,96.94,78.75,641906.0,1708084584.2101762
6290,97.02,78.79,641997.0,1708084584.299669
6291,97.08,78.82,642088.0,1708084584.3903425
6292,97.15,78.85,642181.0,1708084584.4803941
6293,97.23,78.89,642272.0,1708084584.5740714
6294,97.3,78.92,642363.0,1708084584.6652644
6295,97.38,78.95,642454.0,1708084584.7553306
6296,97.44,78.99,642545.0,1708084584.850469
6297,97.51,79.03,642637.0,1708084584.9395993
6298,97.59,79.05,642728.0,1708084585.0297244
6299,97.66,79.08,642820.0,1708084585.1229692
6300,97.73,79.13,642911.0,1708084585.2130802
6301,97.81,79.17,643003.0,1708084585.3042247
6302,97.87,79.2,643094.0,1708084585.398339
6303,97.94,79.22,643185.0,1708084585.4898412
6304,98.02,79.27,643276.0,1708084585.5785859
6305,98.09,79.3,643367.0,1708084585.6697147
6306,98.17,79.33,643460.0,1708084585.7617872
6307,98.31,79.36,643551.0,1708084585.8519564
6308,98.37,79.38,643642.0,1708084585.9428818
6309,98.45,79.42,643733.0,1708084586.0375764
6310,98.53,79.45,643824.0,1708084586.1258519
6311,98.59,79.49,643916.0,1708084586.2190645
6312,98.66,79.53,644007.0,1708084586.3106475
6313,98.74,79.57,644099.0,1708084586.4008298
6314,98.81,79.6,644190.0,1708084586.4936395
6315,98.88,79.62,644281.0,1708084586.5855882
6316,98.95,79.65,644373.0,1708084586.6751506
6317,99.02,79.68,644464.0,1708084586.7679253
6318,99.09,79.74,644555.0,1708084586.8564496
6319,99.16,79.77,644646.0,1708084586.949699
6320,99.23,79.81,644739.0,1708084587.0448458
6321,99.3,79.84,644830.0,1708084587.1307971
6322,99.38,79.86,644921.0,1708084587.2261088
6323,99.45,79.89,645012.0,1708084587.315042
6324,99.51,79.94,645103.0,1708084587.404319
6325,99.58,79.96,645195.0,1708084587.4984393
6326,99.65,79.99,645286.0,1708084587.5883875
6327,99.74,80.03,645378.0,1708084587.6786287
6328,99.81,80.06,645469.0,1708084587.7728138
6329,99.88,80.1,645560.0,1708084587.8629577
6330,99.94,80.13,645652.0,1708084587.9540772
6331,100.0,80.16,645743.0,1708084588.0474741
6332,100.09,80.19,645834.0,1708084588.1374097
6333,100.15,80.22,645925.0,1708084588.2302878
6334,100.22,80.26,646018.0,1708084588.3222635
6335,100.3,80.3,646109.0,1708084588.4138227
6336,100.37,80.34,646200.0,1708084588.5028648
6337,100.43,80.37,646291.0,1708084588.6028306
6338,100.51,80.41,646382.0,1708084588.6861074
6339,100.58,80.45,646474.0,1708084588.7774267
6340,100.65,80.47,646565.0,1708084588.8735452
6341,100.71,80.51,646657.0,1708084588.9616816
6342,100.78,80.54,646748.0,1708084589.053157
6343,100.86,80.57,646839.0,1708084589.1419234
6344,100.93,80.62,646931.0,1708084589.235065
6345,101.0,80.66,647022.0,1708084589.3293378
6346,101.09,80.69,647113.0,1708084589.4162934
6347,101.16,80.71,647204.0,1708084589.5094159
6348,101.21,80.74,647297.0,1708084589.6005845
6349,101.29,80.79,647388.0,1708084589.6905851
6350,101.36,80.83,647479.0,1708084589.7859008
6351,101.43,80.86,647570.0,1708084589.873457
6352,101.5,80.89,647661.0,1708084589.9641457
6353,101.59,80.91,647753.0,1708084590.060408
6354,101.65,80.95,647844.0,1708084590.1484017
6355,101.72,80.98,647936.0,1708084590.2404697
6356,101.79,81.02,648027.0,1708084590.3293724
6357,101.93,81.05,648118.0,1708084590.4248004
6358,102.01,81.09,648210.0,1708084590.5129063
6359,102.07,81.13,648301.0,1708084590.606047
6360,102.14,81.15,648392.0,1708084590.696762
6361,102.21,81.19,648483.0,1708084590.7893732
6362,102.28,81.22,648576.0,1708084590.879403
6363,102.36,81.27,648667.0,1708084590.9713445
6364,102.43,81.29,648758.0,1708084591.0623677
6365,102.49,81.33,648849.0,1708084591.1518326
6366,102.56,81.37,648940.0,1708084591.2460175
6367,102.64,81.39,649032.0,1708084591.3361409
6368,102.71,81.43,649123.0,1708084591.4273975
6369,102.78,81.47,649214.0,1708084591.5163293
6370,102.85,81.5,649306.0,1708084591.611624
6371,102.93,81.51,649397.0,1708084591.7016366
6372,103.0,81.56,649489.0,1708084591.7917638
6373,103.06,81.6,649580.0,1708084591.8859806
6374,103.12,81.63,649671.0,1708084591.977152
6375,103.19,81.68,649762.0,1708084592.0661416
6376,103.26,81.7,649853.0,1708084592.1612532
6377,103.33,81.73,649946.0,1708084592.252139
6378,103.41,81.76,650037.0,1708084592.3406265
6379,103.49,81.8,650128.0,1708084592.4347775
6380,103.55,81.84,650219.0,1708084592.5258756
6381,103.62,81.87,650311.0,1708084592.6139584
6382,103.69,81.9,650402.0,1708084592.7051282
6383,103.76,81.93,650493.0,1708084592.7983754
6384,103.83,81.96,650585.0,1708084592.8895595
6385,103.9,82.0,650676.0,1708084592.981648
6386,103.97,82.03,650768.0,1708084593.0726974
6387,104.05,82.07,650859.0,1708084593.1628234
6388,104.11,82.11,650950.0,1708084593.2529936
6389,104.18,82.15,651041.0,1708084593.3491154
6390,104.26,82.19,651132.0,1708084593.4483824
6391,104.33,82.2,651225.0,1708084593.527334
6392,104.39,82.23,651316.0,1708084593.621544
6393,104.46,82.28,651407.0,1708084593.7117405
6394,104.54,82.32,651498.0,1708084593.8026857
6395,104.61,82.34,651590.0,1708084593.8924444
6396,104.68,82.37,651681.0,1708084593.9881096
6397,104.75,82.41,651772.0,1708084594.076189
6398,104.81,82.43,651864.0,1708084594.1692865
6399,104.88,82.48,651955.0,1708084594.2634828
6400,104.94,82.52,652047.0,1708084594.3515403
6401,105.01,82.55,652138.0,1708084594.445745
6402,105.09,82.59,652229.0,1708084594.53515
6403,105.17,82.62,652320.0,1708084594.6254625
6404,105.24,82.66,652411.0,1708084594.715029
6405,105.3,82.68,652504.0,1708084594.8093517
6406,105.38,82.71,652595.0,1708084594.900629
6407,105.51,82.75,652686.0,1708084594.9896011
6408,105.58,82.79,652777.0,1708084595.080722
6409,105.64,82.84,652869.0,1708084595.1738448
6410,105.71,82.88,652960.0,1708084595.2649717
6411,105.78,82.9,653051.0,1708084595.3551228
6412,105.85,82.94,653143.0,1708084595.4497724
6413,105.92,82.98,653234.0,1708084595.5383663
6414,105.99,83.01,653326.0,1708084595.63044
6415,106.05,83.03,653417.0,1708084595.72453
6416,106.13,83.06,653508.0,1708084595.8126538
6417,106.22,83.1,653599.0,1708084595.9039621
6418,106.28,83.13,653690.0,1708084595.9990983
6419,106.34,83.17,653783.0,1708084596.0892231
6420,106.42,83.22,653874.0,1708084596.1772091
6421,106.49,83.25,653965.0,1708084596.2678084
6422,106.56,83.28,654056.0,1708084596.3636508
6423,106.62,83.32,654147.0,1708084596.4524233
6424,106.7,83.37,654239.0,1708084596.542829
6425,106.76,83.38,654330.0,1708084596.637077
6426,106.82,83.41,654422.0,1708084596.7311847
6427,106.9,83.46,654513.0,1708084596.8181994
6428,106.97,83.49,654605.0,1708084596.9104476
6429,107.03,83.52,654696.0,1708084597.002504
6430,107.1,83.56,654787.0,1708084597.090701
6431,107.17,83.59,654878.0,1708084597.1868393
6432,107.24,83.63,654969.0,1708084597.2759447
6433,107.32,83.66,655062.0,1708084597.3660462
6434,107.39,83.7,655153.0,1708084597.4547849
6435,107.46,83.73,655244.0,1708084597.550443
6436,107.53,83.77,655335.0,1708084597.6424413
6437,107.59,83.81,655426.0,1708084597.7345672
6438,107.66,83.84,655518.0,1708084597.8248093
6439,107.72,83.88,655609.0,1708084597.91381
6440,107.8,83.91,655700.0,1708084598.007064
6441,107.87,83.94,655792.0,1708084598.098309
6442,107.94,83.97,655884.0,1708084598.1911767
6443,108.01,84.01,655975.0,1708084598.280476
6444,108.07,84.04,656066.0,1708084598.3726835
6445,108.14,84.07,656157.0,1708084598.4642327
6446,108.21,84.11,656248.0,1708084598.5528035
6447,108.28,84.15,656340.0,1708084598.6449506
6448,108.35,84.2,656432.0,1708084598.7381778
6449,108.42,84.23,656523.0,1708084598.8283064
6450,108.49,84.26,656614.0,1708084598.9177759
6451,108.56,84.29,656705.0,1708084599.012287
6452,108.63,84.34,656797.0,1708084599.1036937
6453,108.7,84.36,656888.0,1708084599.1927414
6454,108.77,84.39,656979.0,1708084599.28588
6455,108.84,84.43,657071.0,1708084599.3759732
6456,108.93,84.47,657162.0,1708084599.4686038
6457,109.0,84.5,657254.0,1708084599.5606067
6458,109.13,84.53,657345.0,1708084599.6588264
6459,109.18,84.57,657436.0,1708084599.7406194
6460,109.26,84.62,657527.0,1708084599.8309062
6461,109.32,84.64,657619.0,1708084599.9249096
6462,109.39,84.65,657711.0,1708084600.017628
6463,109.47,84.69,657802.0,1708084600.106165
6464,109.55,84.73,657893.0,1708084600.200285
6465,109.61,84.77,657984.0,1708084600.291651
6466,109.67,84.81,658076.0,1708084600.3805323
6467,109.74,84.85,658167.0,1708084600.4748023
6468,109.82,84.88,658258.0,1708084600.5649107
6469,109.89,84.9,658350.0,1708084600.6556597
6470,109.96,84.94,658441.0,1708084600.7481847
6471,110.02,84.96,658533.0,1708084600.838275
6472,110.09,85.01,658624.0,1708084600.9283981
6473,110.15,85.05,658715.0,1708084601.0205755
6474,110.23,85.09,658806.0,1708084601.1126482
6475,110.31,85.11,658897.0,1708084601.203773
6476,110.37,85.15,658990.0,1708084601.2927933
6477,110.44,85.18,659081.0,1708084601.3881474
6478,110.52,85.22,659172.0,1708084601.479277
6479,110.58,85.25,659263.0,1708084601.5672884
6480,110.64,85.29,659355.0,1708084601.6615164
6481,110.72,85.32,659446.0,1708084601.751627
6482,110.79,85.35,659537.0,1708084601.8417642
6483,110.86,85.39,659629.0,1708084601.9358912
6484,110.93,85.42,659720.0,1708084602.0260375
6485,110.99,85.46,659812.0,1708084602.116519
6486,111.07,85.49,659903.0,1708084602.2072654
6487,111.13,85.51,659994.0,1708084602.3023632
6488,111.21,85.55,660085.0,1708084602.3907778
6489,111.28,85.59,660176.0,1708084602.480633
6490,111.34,85.63,660269.0,1708084602.578695
6491,111.4,85.65,660360.0,1708084602.6681342
6492,111.48,85.69,660451.0,1708084602.7550805
6493,111.56,85.72,660542.0,1708084602.850658
6494,111.61,85.75,660633.0,1708084602.9393754
6495,111.69,85.77,660725.0,1708084603.0293605
6496,111.76,85.82,660816.0,1708084603.127618
6497,111.82,85.86,660908.0,1708084603.2137525
6498,111.89,85.89,660999.0,1708084603.3038418
6499,111.96,85.92,661091.0,1708084603.3960168
6500,112.03,85.95,661182.0,1708084603.4882026
6501,112.1,85.99,661273.0,1708084603.5793889
6502,112.17,86.03,661364.0,1708084603.668363
6503,112.24,86.08,661455.0,1708084603.7646148
6504,112.31,86.1,661548.0,1708084603.854631
6505,112.38,86.13,661639.0,1708084603.943862
6506,112.44,86.16,661730.0,1708084604.0379882
6507,112.51,86.19,661821.0,1708084604.1272347
6508,112.64,86.23,661912.0,1708084604.2192464
6509,112.72,86.26,662004.0,1708084604.3114638
6510,112.78,86.3,662095.0,1708084604.403619
6511,112.84,86.35,662187.0,1708084604.4942422
6512,112.91,86.39,662278.0,1708084604.5824382
6513,112.99,86.42,662369.0,1708084604.6789825
6514,113.06,86.45,662461.0,1708084604.7671063
6515,113.13,86.48,662552.0,1708084604.8572307
6516,113.2,86.52,662643.0,1708084604.950353
6517,113.26,86.55,662734.0,1708084605.040415
6518,113.33,86.58,662827.0,1708084605.134502
6519,113.4,86.63,662918.0,1708084605.224723
6520,113.48,86.67,663009.0,1708084605.314823
6521,113.55,86.7,663100.0,1708084605.4049697
6522,113.6,86.73,663191.0,1708084605.5014644
6523,113.66,86.77,663283.0,1708084605.5903032
6524,113.74,86.8,663374.0,1708084605.680466
6525,113.82,86.81,663465.0,1708084605.7695906
6526,113.89,86.85,663557.0,1708084605.8646793
6527,113.96,86.9,663648.0,1708084605.9558592
6528,114.02,86.95,663740.0,1708084606.0448155
6529,114.08,86.97,663831.0,1708084606.139755
6530,114.15,87.01,663922.0,1708084606.2281313
6531,114.23,87.05,664013.0,1708084606.3210676
6532,114.3,87.08,664104.0,1708084606.4127376
6533,114.37,87.1,664197.0,1708084606.503705
6534,114.43,87.13,664288.0,1708084606.5931969
6535,114.5,87.17,664379.0,1708084606.6879675
6536,114.58,87.22,664470.0,1708084606.7790995
6537,114.64,87.26,664562.0,1708084606.8692205
6538,114.7,87.3,664653.0,1708084606.9573295
6539,114.79,87.32,664744.0,1708084607.0514529
6540,114.85,87.35,664836.0,1708084607.142134
6541,114.91,87.39,664927.0,1708084607.2316997
6542,114.99,87.43,665019.0,1708084607.326945
6543,115.05,87.47,665110.0,1708084607.4166968
6544,115.12,87.5,665201.0,1708084607.506181
6545,115.18,87.53,665292.0,1708084607.6023185
6546,115.25,87.56,665383.0,1708084607.6904125
6547,115.33,87.59,665476.0,1708084607.7805655
6548,115.39,87.62,665567.0,1708084607.87469
6549,115.46,87.66,665658.0,1708084607.9648151
6550,115.54,87.7,665749.0,1708084608.0575879
6551,115.59,87.72,665840.0,1708084608.1457121
6552,115.67,87.76,665932.0,1708084608.2391818
6553,115.74,87.79,666023.0,1708084608.3298414
6554,115.8,87.83,666115.0,1708084608.4234324
6555,115.86,87.87,666206.0,1708084608.5136843
6556,115.93,87.9,666298.0,1708084608.6042812
6557,116.0,87.94,666389.0,1708084608.695939
6558,116.07,87.97,666480.0,1708084608.7881374
6559,116.21,88.01,666571.0,1708084608.8791704
6560,116.26,88.04,666662.0,1708084608.9692755
6561,116.32,88.08,666755.0,1708084609.0623896
6562,116.4,88.11,666846.0,1708084609.153546
6563,116.47,88.14,666937.0,1708084609.24308
6564,116.55,88.18,667028.0,1708084609.3470173
6565,116.62,88.21,667119.0,1708084609.4270008
6566,116.69,88.25,667211.0,1708084609.5171711
6567,116.75,88.28,667302.0,1708084609.608165
6568,116.81,88.31,667394.0,1708084609.7015254
6569,116.88,88.35,667485.0,1708084609.7944887
6570,116.95,88.38,667576.0,1708084609.8826666
6571,117.02,88.42,667668.0,1708084609.975715
6572,117.07,88.45,667759.0,1708084610.0659125
6573,117.15,88.49,667850.0,1708084610.1590817
6574,117.22,88.52,667941.0,1708084610.250286
6575,117.29,88.55,668034.0,1708084610.3424115
6576,117.36,88.59,668125.0,1708084610.4303887
