,h1,h2,time_arduino,time_python,state,,,,,,,,,,,,,
2239,30,31.84,282440,283.81604,volt',0,law,-2589.87,error,1.87,6.37,state param: ,10.07,9.55,0.1,3.78,-16.98,0
2240,30,31.87,282547,283.9191306,volt',0,law,-2596.93,error,1.9,6.44,state param: ,10.07,9.55,0.1,3.78,-17.19,0
2241,30,31.9,282654,284.0256336,volt',0,law,-2612.3,error,1.92,6.54,state param: ,10.07,9.55,0.1,3.8,-17.45,0
2242,30,31.92,282762,284.1336946,volt',0,law,-2659.53,error,1.97,6.71,state param: ,10.07,9.55,0.1,3.85,-17.92,0
2243,30,31.97,282868,284.2381976,volt',0,law,-2656.27,error,2.01,6.85,state param: ,10.07,9.55,0.1,3.84,-18.31,0
2244,30,32.01,282976,284.3458974,volt',0,law,-2682.58,error,2.04,7,state param: ,10.07,9.55,0.1,3.86,-18.69,0
2245,30,32.04,283083,284.4553699,volt',0,law,-2663.37,error,2.05,7.03,state param: ,10.07,9.55,0.1,3.83,-18.78,0
2246,30,32.05,283190,284.5627272,volt',0,law,-2676.15,error,2.08,7.14,state param: ,10.07,9.55,0.1,3.84,-19.09,0
2247,30,32.08,283297,284.6687436,volt',0,law,-2655.41,error,2.09,7.18,state param: ,10.07,9.55,0.1,3.81,-19.2,0
2248,30,32.09,283404,284.7752006,volt',0,law,-2611.46,error,2.12,7.26,state param: ,10.07,9.55,0.1,3.75,-19.42,0
2249,30,32.12,283511,284.8832352,volt',0,law,-2666.36,error,2.17,7.48,state param: ,10.07,9.55,0.1,3.81,-20.02,0
2250,30,32.17,283619,284.9887183,volt',0,law,-2651.07,error,2.19,7.54,state param: ,10.07,9.55,0.1,3.79,-20.18,0
2251,30,32.19,283725,285.1004217,volt',0,law,-2631.51,error,2.22,7.63,state param: ,10.07,9.55,0.1,3.75,-20.43,0
2252,30,32.22,283833,285.2080233,volt',0,law,-2608.36,error,2.23,7.68,state param: ,10.07,9.55,0.1,3.72,-20.56,0
2253,30,32.23,283939,285.3124452,volt',0,law,-2587.65,error,2.28,7.87,state param: ,10.08,9.55,0.1,3.68,-21.1,0
2254,30,32.28,284047,285.4257097,volt',0,law,-2560.39,error,2.3,7.93,state param: ,10.08,9.55,0.1,3.64,-21.28,0
2255,30,32.3,284154,285.5246515,volt',0,law,-2540.27,error,2.32,8,state param: ,10.08,9.55,0.1,3.61,-21.45,0
2256,30,32.32,284261,285.6322112,volt',0,law,-2556.21,error,2.36,8.15,state param: ,10.08,9.55,0.1,3.62,-21.89,0
2257,30,32.36,284368,285.741432,volt',0,law,-2520.66,error,2.38,8.22,state param: ,10.08,9.55,0.1,3.57,-22.07,0
2258,30,32.38,284475,285.8487599,volt',0,law,-2468.74,error,2.41,8.35,state param: ,10.08,9.55,0.1,3.49,-22.42,0
2259,30,32.41,284582,285.9544766,volt',0,law,-2421.7,error,2.43,8.41,state param: ,10.08,9.55,0.1,3.42,-22.59,0
2260,30,32.43,284690,286.0623884,volt',0,law,-2421.92,error,2.46,8.53,state param: ,10.08,9.55,0.1,3.41,-22.93,0
2261,30,32.46,284796,286.1686859,volt',0,law,-2424.23,error,2.5,8.65,state param: ,10.08,9.55,0.1,3.41,-23.26,0
2262,30,32.5,284904,286.2740548,volt',0,law,-2399.11,error,2.52,8.75,state param: ,10.08,9.55,0.1,3.37,-23.54,0
2263,30,32.52,285010,286.3830199,volt',0,law,-2253.07,error,2.52,8.71,state param: ,10.08,9.55,0.1,3.17,-23.42,0
2264,30,32.52,285118,286.4919982,volt',0,law,-2152.6,error,2.49,8.58,state param: ,10.08,9.55,0.1,3.03,-23.08,0
2265,30,32.49,285225,286.5979216,volt',0,law,-2174.67,error,2.56,8.85,state param: ,10.08,9.55,0.1,3.05,-23.82,0
2266,30,32.56,285332,286.7039971,volt',0,law,-2141.59,error,2.55,8.81,state param: ,10.08,9.55,0.1,3.01,-23.71,0
2267,30,32.55,285440,286.8109119,volt',0,law,-2028.29,error,2.46,8.46,state param: ,10.08,9.55,0.1,2.87,-22.76,0
2268,30,32.46,285547,286.9180772,volt',0,law,-1941.79,error,2.41,8.23,state param: ,10.08,9.55,0.1,2.76,-22.12,0
2269,30,32.41,285654,287.0235755,volt',0,law,-1873.74,error,2.36,8.04,state param: ,10.08,9.55,0.1,2.67,-21.59,0
2270,30,32.36,285761,287.1340995,volt',0,law,-1802.34,error,2.3,7.79,state param: ,10.08,9.54,0.1,2.59,-20.92,0
2271,30,32.3,285868,287.2447772,volt',0,law,-1732.27,error,2.23,7.53,state param: ,10.08,9.54,0.1,2.5,-20.21,0
2272,30,32.23,285975,287.3695412,volt',0,law,-1654.55,error,2.15,7.22,state param: ,10.08,9.54,0.1,2.41,-19.37,0
2273,30,32.15,286083,287.4554911,volt',0,law,-1556.05,error,2.08,6.93,state param: ,10.08,9.54,0.1,2.29,-18.55,0
2274,30,32.08,286189,287.5624588,volt',0,law,-1493.6,error,2.02,6.7,state param: ,10.08,9.54,0.1,2.21,-17.95,0
2275,30,32.02,286297,287.6665847,volt',0,law,-1433.78,error,1.97,6.49,state param: ,10.08,9.54,0.1,2.14,-17.36,0
2276,30,31.97,286403,287.7770782,volt',0,law,-1373.4,error,1.91,6.25,state param: ,10.08,9.54,0.1,2.07,-16.72,0
2277,30,31.91,286511,287.8854105,volt',0,law,-1318.6,error,1.86,6.07,state param: ,10.08,9.54,0.1,2,-16.22,0
2278,30,31.86,286618,287.9904797,volt',0,law,-1198.36,error,1.76,5.67,state param: ,10.08,9.54,0.1,1.85,-15.15,0
2279,30,31.76,286725,288.0966814,volt',0,law,-1148.83,error,1.71,5.48,state param: ,10.08,9.54,0.1,1.79,-14.63,0
2280,30,31.71,286832,288.2031443,volt',0,law,-1091.69,error,1.66,5.26,state param: ,10.08,9.54,0.1,1.72,-14.05,0
2281,30,31.66,286939,288.3097365,volt',0,law,-1039.09,error,1.61,5.06,state param: ,10.08,9.54,0.1,1.66,-13.52,0
2282,30,31.61,287046,288.4160674,volt',0,law,-977.67,error,1.55,4.83,state param: ,10.08,9.54,0.1,1.59,-12.89,0
2283,30,31.55,287153,288.522593,volt',0,law,-911.93,error,1.49,4.6,state param: ,10.08,9.54,0.1,1.51,-12.29,0
2284,30,31.49,287258,288.6303914,volt',0,law,-798.2,error,1.39,4.19,state param: ,10.08,9.54,0.1,1.37,-11.19,0
2285,30,31.39,287365,288.735538,volt',0,law,-728.75,error,1.32,3.93,state param: ,10.08,9.54,0.1,1.29,-10.49,0
2286,30,31.32,287470,288.8418784,volt',0,law,-675.61,error,1.28,3.74,state param: ,10.08,9.54,0.1,1.22,-10,0
2287,30,31.28,287577,288.9484544,volt',0,law,-627.9,error,1.23,3.55,state param: ,10.08,9.54,0.1,1.16,-9.49,0
2288,30,31.23,287682,289.0517819,volt',0,law,-563.41,error,1.17,3.32,state param: ,10.08,9.54,0.1,1.09,-8.87,0
2289,30,31.17,287787,289.1577783,volt',0,law,-495.41,error,1.11,3.07,state param: ,10.08,9.54,0.1,1,-8.21,0
2290,30,31.11,287892,289.2601702,volt',0,law,-372.26,error,0.99,2.61,state param: ,10.08,9.54,0.1,0.85,-6.99,0
2291,30,30.99,287996,289.3668656,volt',0,law,-315.17,error,0.94,2.39,state param: ,10.08,9.54,0.1,0.79,-6.43,0
2292,30,30.94,288102,289.4727652,volt',0,law,-251.09,error,0.88,2.15,state param: ,10.08,9.54,0.1,0.71,-5.8,0
2293,30,30.88,288206,289.576195,volt',0,law,-194.2,error,0.82,1.94,state param: ,10.08,9.54,0.1,0.64,-5.23,0
2294,30,30.82,288312,289.6815341,volt',0,law,-138.78,error,0.77,1.73,state param: ,10.08,9.54,0.1,0.57,-4.69,0
2295,30,30.77,288417,289.7841463,volt',0,law,-78.95,error,0.71,1.5,state param: ,10.08,9.54,0.1,0.5,-4.1,0
2296,30,30.71,288521,289.8917465,volt',0,law,-22.11,error,0.66,1.29,state param: ,10.08,9.54,0.1,0.43,-3.54,0
2297,30,30.66,288625,289.9970963,volt',0,law,87.45,error,0.56,0.87,state param: ,10.08,9.54,0.1,0.3,-2.45,120.25
2298,30,30.56,288730,290.1035323,volt',204,law,157.21,error,0.49,0.59,state param: ,10.08,9.54,0.1,0.21,-1.74,147.84
2299,30,30.49,288838,290.2101629,volt',204,law,210.51,error,0.43,0.37,state param: ,10.08,9.54,0.1,0.14,-1.17,125.05
2300,30,30.43,288947,290.3166668,volt',204,law,257.27,error,0.38,0.18,state param: ,10.08,9.54,0.1,0.08,-0.66,71.8
2301,30,30.38,289053,290.4271231,volt',204,law,305.98,error,0.33,-0.03,state param: ,10.08,9.54,0.1,0.02,-0.12,-16.23
2302,30,30.33,289163,290.5377519,volt',204,law,424.84,error,0.21,-0.51,state param: ,10.08,9.54,0.1,-0.13,1.1,-344.84
2303,30,30.21,289273,290.6483793,volt',204,law,483.27,error,0.17,-0.67,state param: ,10.08,9.54,0.1,-0.18,1.52,-517.22
2304,30,30.17,289383,290.7574046,volt',204,law,574.01,error,0.11,-0.88,state param: ,10.08,9.54,0.1,-0.25,2.06,0
2305,30,30.11,289490,290.8643422,volt',204,law,642.26,error,0.06,-1.11,state param: ,10.08,9.54,0.1,-0.33,2.65,0
2306,30,30.06,289597,290.9723575,volt',204,law,706.73,error,-0.01,-1.36,state param: ,10.08,9.54,0.1,-0.41,3.27,0
2307,30,29.99,289705,291.0792737,volt',204,law,804.56,error,-0.1,-1.72,state param: ,10.08,9.54,0.1,-0.52,4.19,0
2308,30,29.9,289814,291.191185,volt',204,law,881.82,error,-0.17,-2,state param: ,10.08,9.54,0.1,-0.61,4.89,0
2309,30,29.83,289922,291.2959139,volt',204,law,925.88,error,-0.21,-2.18,state param: ,10.08,9.54,0.1,-0.66,5.35,0
2310,30,29.79,290030,291.4045587,volt',204,law,973.32,error,-0.27,-2.41,state param: ,10.08,9.54,0.1,-0.72,5.95,0
2311,30,29.73,290139,291.5124729,volt',204,law,1045.77,error,-0.34,-2.71,state param: ,10.08,9.54,0.1,-0.81,6.7,0
2312,30,29.66,290247,291.6232257,volt',204,law,1130.99,error,-0.41,-2.95,state param: ,10.08,9.54,0.1,-0.9,7.31,0
2313,30,29.59,290357,291.7294862,volt',204,law,1235.35,error,-0.48,-3.26,state param: ,10.08,9.54,0.1,-1.01,8.07,0
2314,30,29.52,290465,291.8403664,volt',204,law,1394.97,error,-0.56,-3.56,state param: ,10.08,9.54,0.1,-1.18,8.82,0
2315,30,29.44,290575,291.951323,volt',204,law,1490.29,error,-0.58,-3.58,state param: ,10.08,9.54,0.1,-1.27,8.88,0
2316,30,29.42,290684,292.0581157,volt',204,law,1666.06,error,-0.64,-3.81,state param: ,10.08,9.54,0.1,-1.46,9.46,0
2317,30,29.36,290793,292.1679876,volt',204,law,1820.97,error,-0.71,-4.08,state param: ,10.08,9.54,0.1,-1.63,10.13,0
2318,30,29.29,290904,292.2785699,volt',204,law,1995.16,error,-0.8,-4.43,state param: ,10.08,9.54,0.1,-1.82,11,0
2319,30,29.2,291014,292.3895814,volt',204,law,2253.23,error,-0.83,-4.5,state param: ,10.08,9.54,0.1,-2.09,11.18,0
2320,30,29.17,291124,292.5007639,volt',204,law,2361.64,error,-0.88,-4.67,state param: ,10.08,9.54,0.1,-2.21,11.6,0
2321,30,29.12,291234,292.6196959,volt',204,law,2532.94,error,-0.94,-4.9,state param: ,10.08,9.54,0.1,-2.4,12.18,0
2322,30,29.06,291345,292.7212517,volt',204,law,2562.63,error,-0.93,-4.84,state param: ,10.08,9.54,0.1,-2.43,12.02,0
2323,30,29.07,291454,292.8313665,volt',204,law,2524.77,error,-0.85,-4.53,state param: ,10.08,9.54,0.1,-2.37,11.26,0
2324,30,29.15,291565,292.941932,volt',204,law,2410.66,error,-0.78,-4.21,state param: ,10.08,9.54,0.1,-2.24,10.46,0
2325,30,29.22,291676,293.0526438,volt',204,law,2454.71,error,-0.78,-4.22,state param: ,10.08,9.54,0.1,-2.28,10.49,0
2326,30,29.22,291785,293.163707,volt',204,law,2414.75,error,-0.74,-4.06,state param: ,10.08,9.54,0.1,-2.23,10.1,0
2327,30,29.26,291896,293.269623,volt',204,law,2321.73,error,-0.67,-3.73,state param: ,10.08,9.54,0.1,-2.12,9.29,0
2328,30,29.33,292005,293.3804111,volt',204,law,2284.34,error,-0.63,-3.6,state param: ,10.08,9.54,0.1,-2.07,8.96,0
2329,30,29.37,292114,293.4908948,volt',204,law,2222.32,error,-0.59,-3.42,state param: ,10.08,9.54,0.1,-1.99,8.51,0
2330,30,29.41,292224,293.5972824,volt',204,law,2222.06,error,-0.58,-3.36,state param: ,10.08,9.54,0.1,-1.99,8.36,0
2331,30,29.42,292332,293.7080507,volt',204,law,2136.98,error,-0.53,-3.15,state param: ,10.08,9.54,0.1,-1.89,7.82,0
2332,30,29.47,292442,293.8203621,volt',204,law,2113.03,error,-0.5,-3.01,state param: ,10.08,9.54,0.1,-1.85,7.49,0
2333,30,29.5,292551,293.9254692,volt',204,law,1989.53,error,-0.43,-2.74,state param: ,10.08,9.54,0.1,-1.7,6.82,0
2334,30,29.57,292660,294.0356836,volt',204,law,1937.62,error,-0.4,-2.61,state param: ,10.08,9.54,0.1,-1.64,6.48,0
2335,30,29.6,292769,294.146085,volt',204,law,1902.54,error,-0.38,-2.51,state param: ,10.08,9.54,0.1,-1.6,6.23,0
2336,30,29.62,292879,294.2543316,volt',204,law,1817.01,error,-0.33,-2.3,state param: ,10.08,9.54,0.1,-1.49,5.7,0
2337,30,29.67,292987,294.3637958,volt',204,law,1785.24,error,-0.31,-2.21,state param: ,10.08,9.54,0.1,-1.45,5.49,0
2338,30,29.69,293097,294.4762042,volt',204,law,1596.91,error,-0.22,-1.86,state param: ,10.08,9.54,0.1,-1.23,4.6,0
2339,30,29.78,293207,294.5840778,volt',204,law,1580.59,error,-0.21,-1.81,state param: ,10.08,9.54,0.1,-1.21,4.47,0
2340,30,29.79,293315,294.6918509,volt',204,law,1480.79,error,-0.16,-1.62,state param: ,10.08,9.54,0.1,-1.09,3.98,0
2341,30,29.84,293425,294.8019178,volt',204,law,1376.55,error,-0.11,-1.41,state param: ,10.08,9.54,0.1,-0.96,3.46,0
2342,30,29.89,293534,294.9081221,volt',204,law,1342.04,error,-0.1,-1.34,state param: ,10.08,9.54,0.1,-0.92,3.27,0
2343,30,29.9,293643,295.0202208,volt',204,law,1156.46,error,-0.02,-1.02,state param: ,10.08,9.54,0.1,-0.7,2.47,0
2344,30,29.98,293752,295.1291013,volt',204,law,1133.01,error,-0.01,-0.97,state param: ,10.08,9.54,0.1,-0.67,2.35,0
2345,30,29.99,293861,295.2370739,volt',204,law,1009.28,error,0.04,-0.76,state param: ,10.08,9.54,0.1,-0.52,1.8,0
2346,30,30.04,293969,295.3430529,volt',204,law,926.34,error,0.08,-0.62,state param: ,10.08,9.54,0.1,-0.42,1.44,0
2347,30,30.08,294077,295.448653,volt',204,law,858.36,error,0.1,-0.5,state param: ,10.08,9.54,0.1,-0.34,1.15,0
2348,30,30.1,294183,295.5565908,volt',204,law,671.15,error,0.18,-0.21,state param: ,10.08,9.54,0.1,-0.12,0.4,0
2349,30,30.18,294291,295.667526,volt',204,law,602.11,error,0.2,-0.1,state param: ,10.08,9.54,0.1,-0.04,0.13,0
2350,30,30.2,294398,295.7734652,volt',204,law,435.71,error,0.26,0.15,state param: ,10.08,9.54,0.1,0.16,-0.52,104.02
2351,30,30.26,294506,295.8792889,volt',204,law,364.05,error,0.29,0.25,state param: ,10.08,9.54,0.1,0.24,-0.78,145.08
2352,30,30.29,294615,295.9900987,volt',204,law,230.57,error,0.33,0.44,state param: ,10.08,9.54,0.1,0.4,-1.28,162.58
2353,30,30.33,294722,296.0970366,volt',204,law,136.81,error,0.37,0.58,state param: ,10.08,9.54,0.1,0.51,-1.62,125.8
2354,30,30.37,294831,296.2068644,volt',204,law,-71,error,0.44,0.89,state param: ,10.08,9.54,0.1,0.76,-2.43,-100.49
2355,30,30.44,294940,296.3128238,volt',0,law,-134.12,error,0.46,0.97,state param: ,10.08,9.54,0.1,0.84,-2.64,0
2356,30,30.46,295045,296.4169426,volt',0,law,-222.47,error,0.49,1.1,state param: ,10.08,9.54,0.1,0.95,-2.96,0
2357,30,30.49,295150,296.5218637,volt',0,law,-382.79,error,0.54,1.31,state param: ,10.08,9.54,0.1,1.15,-3.52,0
2358,30,30.54,295255,296.6283941,volt',0,law,-470.25,error,0.57,1.43,state param: ,10.08,9.54,0.1,1.26,-3.83,0
2359,30,30.57,295360,296.7307584,volt',0,law,-579.83,error,0.62,1.61,state param: ,10.08,9.54,0.1,1.39,-4.28,0
2360,30,30.62,295465,296.8372612,volt',0,law,-725.7,error,0.68,1.84,state param: ,10.08,9.54,0.1,1.57,-4.91,0
2361,30,30.68,295570,296.9397228,volt',0,law,-743.25,error,0.7,1.92,state param: ,10.08,9.54,0.1,1.59,-5.11,0
2362,30,30.7,295675,297.0465503,volt',0,law,-800.39,error,0.73,2.03,state param: ,10.08,9.54,0.1,1.66,-5.39,0
2363,30,30.73,295780,297.1524918,volt',0,law,-874.6,error,0.77,2.16,state param: ,10.08,9.54,0.1,1.75,-5.74,0
2364,30,30.77,295885,297.2549443,volt',0,law,-887.44,error,0.78,2.19,state param: ,10.08,9.54,0.1,1.77,-5.82,0
2365,30,30.78,295990,297.3616366,volt',0,law,-1063.83,error,0.85,2.48,state param: ,10.08,9.54,0.1,1.98,-6.57,0
2366,30,30.85,296096,297.4690757,volt',0,law,-1145.82,error,0.89,2.62,state param: ,10.08,9.54,0.1,2.08,-6.94,0
2367,30,30.89,296203,297.5745268,volt',0,law,-1256.48,error,0.94,2.83,state param: ,10.08,9.54,0.1,2.22,-7.5,0
2368,30,30.94,296308,297.6810236,volt',0,law,-1277.02,error,0.96,2.88,state param: ,10.08,9.54,0.1,2.24,-7.64,0
2369,30,30.96,296415,297.7879658,volt',0,law,-1340.76,error,0.99,3.01,state param: ,10.08,9.54,0.1,2.32,-7.96,0
2370,30,30.99,296520,297.8949044,volt',0,law,-1450.92,error,1.04,3.2,state param: ,10.08,9.54,0.1,2.45,-8.49,0
2371,30,31.04,296627,298.0006623,volt',0,law,-1449.59,error,1.04,3.22,state param: ,10.08,9.54,0.1,2.45,-8.54,0
2372,30,31.04,296733,298.1078336,volt',0,law,-1631.74,error,1.13,3.57,state param: ,10.08,9.54,0.1,2.67,-9.45,0
2373,30,31.13,296839,298.2150843,volt',0,law,-1606.21,error,1.13,3.54,state param: ,10.08,9.54,0.1,2.64,-9.39,0
2374,30,31.13,296945,298.3197012,volt',0,law,-1738.37,error,1.19,3.79,state param: ,10.08,9.54,0.1,2.8,-10.04,0
2375,30,31.19,297052,298.4263966,volt',0,law,-1807.45,error,1.23,3.93,state param: ,10.08,9.54,0.1,2.88,-10.43,0
2376,30,31.23,297159,298.5334685,volt',0,law,-1820.67,error,1.24,3.98,state param: ,10.08,9.54,0.1,2.9,-10.55,0
2377,30,31.24,297267,298.6394143,volt',0,law,-1881.59,error,1.29,4.15,state param: ,10.08,9.54,0.1,2.97,-11,0
2378,30,31.29,297373,298.7463315,volt',0,law,-1950.73,error,1.33,4.3,state param: ,10.08,9.54,0.1,3.05,-11.41,0
2379,30,31.33,297481,298.8569391,volt',0,law,-2033.85,error,1.37,4.48,state param: ,10.08,9.54,0.1,3.15,-11.89,0
2380,30,31.37,297587,298.9635038,volt',0,law,-2025.1,error,1.38,4.5,state param: ,10.08,9.54,0.1,3.14,-11.94,0
2381,30,31.38,297695,299.0702906,volt',0,law,-2082.79,error,1.42,4.64,state param: ,10.08,9.54,0.1,3.21,-12.32,0
2382,30,31.42,297802,299.1760628,volt',0,law,-2137.4,error,1.46,4.81,state param: ,10.08,9.54,0.1,3.27,-12.78,0
2383,30,31.46,297909,299.2825744,volt',0,law,-2116.28,error,1.47,4.82,state param: ,10.08,9.54,0.1,3.24,-12.79,0
2384,30,31.47,298016,299.3890584,volt',0,law,-2259.04,error,1.54,5.12,state param: ,10.08,9.54,0.1,3.42,-13.6,0
2385,30,31.54,298123,299.4973714,volt',0,law,-2307.44,error,1.58,5.25,state param: ,10.08,9.54,0.1,3.47,-13.94,0
2386,30,31.58,298230,299.607306,volt',0,law,-2336.7,error,1.61,5.36,state param: ,10.08,9.54,0.1,3.5,-14.25,0
2387,30,31.61,298338,299.714299,volt',0,law,-2330.05,error,1.63,5.44,state param: ,10.08,9.54,0.1,3.49,-14.46,0
2388,30,31.63,298444,299.8191383,volt',0,law,-2350.27,error,1.65,5.53,state param: ,10.08,9.54,0.1,3.51,-14.72,0
2389,30,31.65,298552,299.9254751,volt',0,law,-2413.39,error,1.7,5.71,state param: ,10.08,9.54,0.1,3.59,-15.19,0
2390,30,31.7,298659,300.0322165,volt',0,law,-2488.79,error,1.75,5.91,state param: ,10.08,9.54,0.1,3.68,-15.73,0
2391,30,31.75,298766,300.1389635,volt',0,law,-2502.72,error,1.78,6,state param: ,10.08,9.54,0.1,3.69,-15.98,0
2392,30,31.78,298873,300.249089,volt',0,law,-2477.91,error,1.79,6.06,state param: ,10.08,9.54,0.1,3.65,-16.14,0
2393,30,31.79,298980,300.3556108,volt',0,law,-2528.87,error,1.84,6.24,state param: ,10.08,9.54,0.1,3.71,-16.63,0
2394,30,31.84,299087,300.4620483,volt',0,law,-2566.15,error,1.88,6.39,state param: ,10.08,9.54,0.1,3.75,-17.05,0
2395,30,31.88,299195,300.5685546,volt',0,law,-2583.59,error,1.91,6.49,state param: ,10.08,9.54,0.1,3.77,-17.31,0
2396,30,31.91,299301,300.6751199,volt',0,law,-2635.6,error,1.95,6.67,state param: ,10.08,9.54,0.1,3.83,-17.8,0
2397,30,31.95,299409,300.782577,volt',0,law,-2608.08,error,1.98,6.75,state param: ,10.08,9.54,0.1,3.78,-18.02,0
2398,30,31.98,299515,300.8921573,volt',0,law,-2619.99,error,2,6.85,state param: ,10.08,9.54,0.1,3.79,-18.28,0
2399,30,32,299623,300.9991863,volt',0,law,-2610.44,error,2.02,6.92,state param: ,10.08,9.54,0.1,3.78,-18.49,0
2400,30,32.02,299730,301.1065974,volt',0,law,-2601.96,error,2.04,6.98,state param: ,10.08,9.54,0.1,3.76,-18.66,0
2401,30,32.04,299837,301.2125385,volt',0,law,-2639.74,error,2.08,7.14,state param: ,10.08,9.54,0.1,3.8,-19.1,0
2402,30,32.08,299944,301.3185372,volt',0,law,-2597.41,error,2.11,7.24,state param: ,10.08,9.54,0.1,3.74,-19.36,0
2403,30,32.11,300051,301.4259937,volt',0,law,-2592.26,error,2.14,7.33,state param: ,10.08,9.54,0.1,3.73,-19.6,0
2404,30,32.14,300158,301.5320556,volt',0,law,-2583.36,error,2.16,7.4,state param: ,10.08,9.54,0.1,3.71,-19.8,0
2405,30,32.16,300266,301.6417575,volt',0,law,-2581.08,error,2.19,7.51,state param: ,10.08,9.54,0.1,3.7,-20.1,0
2406,30,32.19,300372,301.7482681,volt',0,law,-2541.83,error,2.2,7.55,state param: ,10.08,9.54,0.1,3.64,-20.22,0
2407,30,32.2,300480,301.8552356,volt',0,law,-2600.45,error,2.29,7.9,state param: ,10.08,9.54,0.1,3.7,-21.17,0
2408,30,32.29,300587,301.961647,volt',0,law,-2561.83,error,2.3,7.92,state param: ,10.08,9.54,0.1,3.65,-21.24,0
2409,30,32.3,300694,302.0693879,volt',0,law,-2537.31,error,2.31,7.96,state param: ,10.08,9.54,0.1,3.61,-21.36,0
2410,30,32.31,300802,302.1740341,volt',0,law,-2485.77,error,2.31,7.96,state param: ,10.08,9.54,0.1,3.54,-21.35,0
2411,30,32.31,300908,302.2847762,volt',0,law,-2479.71,error,2.34,8.08,state param: ,10.08,9.54,0.1,3.53,-21.69,0
2412,30,32.34,301016,302.3911185,volt',0,law,-2463.78,error,2.37,8.2,state param: ,10.08,9.54,0.1,3.5,-22.01,0
2413,30,32.37,301123,302.5002553,volt',0,law,-2394.63,error,2.4,8.27,state param: ,10.08,9.54,0.1,3.4,-22.2,0
2414,30,32.4,301230,302.6042469,volt',0,law,-2376.56,error,2.43,8.38,state param: ,10.08,9.54,0.1,3.36,-22.52,0
2415,30,32.43,301337,302.7108552,volt',0,law,-2362.85,error,2.45,8.45,state param: ,10.08,9.54,0.1,3.34,-22.71,0
2416,30,32.45,301444,302.8184891,volt',0,law,-2342.51,error,2.46,8.51,state param: ,10.08,9.54,0.1,3.31,-22.86,0
2417,30,32.46,301551,302.9284256,volt',0,law,-2304.06,error,2.48,8.58,state param: ,10.08,9.54,0.1,3.25,-23.07,0
2418,30,32.48,301659,303.0347095,volt',0,law,-2167.92,error,2.48,8.57,state param: ,10.08,9.54,0.1,3.06,-23.04,0
2419,30,32.48,301765,303.1412179,volt',0,law,-2137.77,error,2.5,8.63,state param: ,10.08,9.54,0.1,3.02,-23.22,0
2420,30,32.5,301873,303.2473137,volt',0,law,-2114.54,error,2.52,8.69,state param: ,10.08,9.54,0.1,2.98,-23.37,0
2421,30,32.52,301979,303.3538141,volt',0,law,-2062.9,error,2.49,8.58,state param: ,10.08,9.54,0.1,2.92,-23.07,0
2422,30,32.49,302087,303.4603744,volt',0,law,-1967.38,error,2.42,8.28,state param: ,10.08,9.53,0.1,2.8,-22.26,0
2423,30,32.42,302194,303.56691,volt',0,law,-1886.82,error,2.36,8.07,state param: ,10.08,9.53,0.1,2.7,-21.67,0
2424,30,32.36,302301,303.6780493,volt',0,law,-1757.06,error,2.25,7.62,state param: ,10.08,9.53,0.1,2.54,-20.44,0
2425,30,32.25,302408,303.7844806,volt',0,law,-1700.22,error,2.21,7.44,state param: ,10.08,9.53,0.1,2.47,-19.96,0
2426,30,32.21,302515,303.8904574,volt',0,law,-1632.8,error,2.15,7.21,state param: ,10.08,9.53,0.1,2.38,-19.33,0
2427,30,32.15,302622,303.9969118,volt',0,law,-1553.74,error,2.08,6.92,state param: ,10.08,9.53,0.1,2.29,-18.55,0
2428,30,32.08,302730,304.1035335,volt',0,law,-1495.71,error,2.02,6.7,state param: ,10.08,9.53,0.1,2.22,-17.95,0
2429,30,32.02,302836,304.2098589,volt',0,law,-1448.51,error,1.97,6.52,state param: ,10.08,9.53,0.1,2.16,-17.44,0
2430,30,31.97,302944,304.3218765,volt',0,law,-1339.1,error,1.87,6.1,state param: ,10.08,9.53,0.1,2.03,-16.31,0
2431,30,31.87,303051,304.4338124,volt',0,law,-1272.16,error,1.81,5.86,state param: ,10.08,9.53,0.1,1.95,-15.65,0
2432,30,31.81,303158,304.5338345,volt',0,law,-1221.13,error,1.77,5.7,state param: ,10.08,9.53,0.1,1.89,-15.24,0
2433,30,31.77,303265,304.6400356,volt',0,law,-1158.15,error,1.73,5.52,state param: ,10.08,9.53,0.1,1.81,-14.76,0
2434,30,31.73,303372,304.7463553,volt',0,law,-1086.15,error,1.66,5.26,state param: ,10.08,9.53,0.1,1.72,-14.06,0
2435,30,31.66,303479,304.8529146,volt',0,law,-1028.1,error,1.61,5.06,state param: ,10.08,9.53,0.1,1.65,-13.5,0
2436,30,31.61,303587,304.9601824,volt',0,law,-914,error,1.5,4.64,state param: ,10.08,9.53,0.1,1.51,-12.39,0
2437,30,31.5,303692,305.0662849,volt',0,law,-853.95,error,1.45,4.42,state param: ,10.08,9.53,0.1,1.44,-11.8,0
2438,30,31.45,303799,305.1738148,volt',0,law,-777.52,error,1.38,4.14,state param: ,10.08,9.53,0.1,1.34,-11.05,0
2439,30,31.38,303904,305.2787411,volt',0,law,-730.39,error,1.33,3.97,state param: ,10.08,9.53,0.1,1.29,-10.59,0
2440,30,31.33,304011,305.3852546,volt',0,law,-667.52,error,1.28,3.73,state param: ,10.08,9.53,0.1,1.21,-9.97,0
2441,30,31.28,304116,305.4877234,volt',0,law,-602.29,error,1.21,3.47,state param: ,10.08,9.53,0.1,1.13,-9.28,0
